site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_vulnerability_P_2,red_opportunity_U_1,red_opportunity_U_2,red_activity_detected_1,red_activity_detected_2,bluebook_Neutral_prob_1,bluebook_Neutral_prob_2,probs_Pp_time,probs_Pp_1,probs_Pp_2,probs_Pp_3,probs_Pp_normative_1,probs_Pp_normative_2,probs_Pp_normative_3,probs_Pp_normative_inc_1,probs_Pp_normative_inc_2,probs_Pp_normative_inc_3,probs_Ppc_time,probs_Ppc_1,probs_Ppc_2,probs_Ppc_3,probs_Ppc_normative_1,probs_Ppc_normative_2,probs_Ppc_normative_3,probs_Ppc_normative_inc_1,probs_Ppc_normative_inc_2,probs_Ppc_normative_inc_3,probs_Ptpc_time,probs_Ptpc_1,probs_Ptpc_2,probs_Ptpc_3,probs_Ptpc_normative_1,probs_Ptpc_normative_2,probs_Ptpc_normative_3,probs_Ptpc_normative_inc_1,probs_Ptpc_normative_inc_2,probs_Ptpc_normative_inc_3,sigint_time,sigint_location_1,sigint_participant_optimal_location_1,sigint_bayesian_optimal_location_1,blue_action_time,blue_action_1,blue_action_2,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_2,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_2,blue_action_normative_bayesian_expected_utility
PSU,107,Human_Single,Final-Exam-1,3,1,80605.0,2,1.0,0.334456797,0.437983013,2,2,0,1,0.1,0.1,18954.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,4945.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,11606.0,0.04,0.1,0.86,0.09999999999999999,0.1,0.8,0.12903225806451615,0.0967741935483871,0.7741935483870968,8752.0,1,1,1,13463.0,Do_Not_Divert,Do_Not_Divert,-0.047844120722891584,Do_Not_Divert,Do_Not_Divert,-0.047844120722891584,Do_Not_Divert,Do_Not_Divert,-0.08274916000000003
PSU,107,Human_Single,Final-Exam-1,3,2,33821.0,2,0.4,0.153512717,0.056970253,2,3,0,0,0.3,0.3,4571.0,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.4,7363.0,0.12,0.12,0.76,0.12,0.12,0.76,0.12,0.12,0.76,8705.0,0.05,0.12,0.83,0.11999999999999997,0.12,0.76,0.15384615384615388,0.11538461538461539,0.7307692307692307,2450.0,1,1,1,3229.0,Do_Not_Divert,Divert,-0.9466617322012072,Do_Not_Divert,Do_Not_Divert,-0.3662113770181086,Do_Not_Divert,Do_Not_Divert,-0.4332993872142857
PSU,107,Human_Single,Final-Exam-1,3,3,27799.0,2,0.7,0.443770622,0.387804009,2,2,0,0,0.1,0.1,5834.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,5694.0,0.07,0.07,0.86,0.06999999999999999,0.06999999999999999,0.86,0.06999999999999999,0.06999999999999999,0.86,5179.0,0.03,0.07,0.9,0.06999999999999998,0.06999999999999999,0.8600000000000001,0.09120521172638438,0.06840390879478828,0.8403908794788273,2433.0,1,1,1,2668.0,Do_Not_Divert,Do_Not_Divert,-0.036824962160937974,Do_Not_Divert,Do_Not_Divert,-0.036824962160937974,Do_Not_Divert,Do_Not_Divert,-0.04407392833644858
PSU,107,Human_Single,Final-Exam-1,3,4,37284.0,2,0.4,0.348790791,0.137053679,5,5,0,1,0.2,0.4,5460.0,0.2,0.4,0.4,0.2,0.4,0.3999999999999999,0.2,0.4,0.3999999999999999,9906.0,0.08,0.16,0.76,0.08000000000000002,0.16000000000000003,0.76,0.08000000000000002,0.16000000000000003,0.76,11731.0,0.03,0.16,0.81,0.08,0.16000000000000003,0.76,0.1038961038961039,0.15584415584415584,0.7402597402597403,3697.0,1,2,2,2683.0,Do_Not_Divert,Divert,-0.8823399524397106,Do_Not_Divert,Do_Not_Divert,-0.6042980414590032,Do_Not_Divert,Do_Not_Divert,-0.6441142351701784
PSU,107,Human_Single,Final-Exam-1,3,5,26006.0,2,0.4,0.337248619,0.331277966,4,4,0,0,0.2,0.2,4992.0,0.2,0.2,0.6,0.2,0.2,0.6,0.2,0.2,0.6,5257.0,0.08,0.08,0.84,0.08000000000000002,0.08000000000000002,0.84,0.08000000000000002,0.08000000000000002,0.84,5257.0,0.03,0.08,0.89,0.08,0.08000000000000002,0.84,0.1038961038961039,0.07792207792207792,0.8181818181818181,2527.0,1,1,1,2901.0,Do_Not_Divert,Do_Not_Divert,-0.14101658343223739,Do_Not_Divert,Do_Not_Divert,-0.14101658343223739,Do_Not_Divert,Do_Not_Divert,-0.19642869037037042
PSU,107,Human_Single,Final-Exam-1,3,6,26208.0,2,0.4,0.401825107,0.118863044,4,2,0,1,0.2,0.3,4180.0,0.2,0.3,0.5,0.2,0.3,0.5,0.2,0.3,0.5,6645.0,0.08,0.12,0.8,0.08000000000000002,0.12,0.8,0.08000000000000002,0.12,0.8,6661.0,0.03,0.12,0.85,0.08,0.12,0.8,0.1038961038961039,0.11688311688311688,0.7792207792207793,2340.0,1,2,2,2745.0,Do_Not_Divert,Divert,-0.9039888974323566,Do_Not_Divert,Do_Not_Divert,-0.1989079728173424,Do_Not_Divert,Do_Not_Divert,-0.22576956735379644
PSU,107,Human_Single,Final-Exam-1,3,7,27113.0,2,0.4,0.099622344,0.457303476,4,5,0,1,0.4,0.2,4509.0,0.4,0.2,0.4,0.4,0.2,0.3999999999999999,0.4,0.2,0.3999999999999999,6583.0,0.16,0.08,0.76,0.16000000000000003,0.08000000000000002,0.76,0.16000000000000003,0.08000000000000002,0.76,6942.0,0.16,0.05,0.79,0.11428571428571434,0.3428571428571428,0.5428571428571429,0.1379310344827586,0.2068965517241379,0.6551724137931035,1638.0,2,1,1,3167.0,Do_Not_Divert,Divert,-1.4484468041290322,Do_Not_Divert,Do_Not_Divert,-0.5088626711451613,Do_Not_Divert,Do_Not_Divert,-0.38530928130501285
PSU,107,Human_Single,Final-Exam-1,3,8,30529.0,2,0.7,0.125905771,0.312691703,5,2,1,0,0.4,0.1,3666.0,0.4,0.1,0.5,0.4,0.1,0.5,0.4,0.1,0.5,7613.0,0.28,0.07,0.65,0.27999999999999997,0.06999999999999999,0.65,0.27999999999999997,0.06999999999999999,0.65,9204.0,0.18,0.07,0.75,0.6999999999999998,0.029166666666666678,0.2708333333333335,0.5384615384615385,0.04487179487179488,0.4166666666666665,2293.0,1,1,1,3525.0,Divert,Do_Not_Divert,-0.8740186195981365,Do_Not_Divert,Do_Not_Divert,-0.677779749176828,Divert,Do_Not_Divert,-0.3129450858987667
PSU,107,Human_Single,Final-Exam-1,3,9,23306.0,2,0.4,0.111816277,0.281968674,3,3,0,0,0.3,0.1,5086.0,0.3,0.1,0.6,0.3,0.1,0.6,0.3,0.1,0.6,4867.0,0.12,0.04,0.84,0.12,0.04000000000000001,0.84,0.12,0.04000000000000001,0.84,4773.0,0.12,0.01,0.87,0.12,0.04,0.84,0.11842105263157894,0.052631578947368425,0.8289473684210527,2293.0,2,1,1,2091.0,Divert,Do_Not_Divert,-0.8925831537973569,Do_Not_Divert,Do_Not_Divert,-0.2885556785814978,Do_Not_Divert,Do_Not_Divert,-0.3158770150610932
PSU,107,Human_Single,Final-Exam-1,3,10,27831.0,2,0.7,0.230668493,0.050440015,4,5,0,0,0.4,0.4,3807.0,0.4,0.4,0.2,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,4477.0,0.28,0.28,0.44,0.27999999999999997,0.27999999999999997,0.44000000000000006,0.27999999999999997,0.27999999999999997,0.44000000000000006,9360.0,0.09,0.28,0.63,0.2799999999999999,0.27999999999999997,0.44000000000000017,0.3414634146341464,0.2560975609756098,0.4024390243902438,2933.0,1,1,1,2340.0,Do_Not_Divert,Divert,-0.8818439200131308,Do_Not_Divert,Divert,-0.8818439200131308,Do_Not_Divert,Divert,-1.2525801372499998
PSU,108,Human_Single,Final-Exam-1,3,1,112898.0,2,1.0,0.334456797,0.437983013,2,2,0,1,0.1,0.1,29250.0,0.594,0.396,0.01,0.1,0.1,0.8,0.1,0.1,0.8,25381.0,0.594,0.396,0.01,0.1,0.1,0.8,0.594,0.396,0.01,14414.0,0.594,0.396,0.01,0.09999999999999999,0.1,0.8,0.703421052631579,0.28657894736842104,0.01,12246.0,1,1,1,11061.0,Divert,Do_Not_Divert,-0.5785406206315791,Do_Not_Divert,Do_Not_Divert,-0.36588563684210534,Do_Not_Divert,Do_Not_Divert,-0.08274916000000003
PSU,108,Human_Single,Final-Exam-1,3,2,89169.0,2,0.4,0.153512717,0.056970253,2,3,0,0,0.3,0.3,28548.0,0.297,0.693,0.01,0.3,0.3,0.4,0.3,0.3,0.4,16785.0,0.3,0.5,0.2,0.12,0.12,0.76,0.12,0.27999999999999997,0.6000000000000001,19750.0,0.35,0.4,0.25,0.12,0.11999999999999997,0.76,0.22758620689655173,0.6206896551724138,0.15172413793103445,6693.0,2,2,1,2683.0,Divert,Divert,-1.4534883720930234,Do_Not_Divert,Divert,-1.0361038578139534,Do_Not_Divert,Do_Not_Divert,-0.4332993872142856
PSU,108,Human_Single,Final-Exam-1,3,3,88078.0,2,0.7,0.443770622,0.387804009,2,2,0,0,0.1,0.1,16832.0,0.396,0.594,0.01,0.1,0.1,0.8,0.1,0.1,0.8,25850.0,0.35,0.55,0.1,0.06999999999999999,0.06999999999999999,0.86,0.27999999999999997,0.42,0.30000000000000004,9470.0,0.2,0.4,0.4,0.06999999999999999,0.06999999999999998,0.8600000000000001,0.2592592592592593,0.6666666666666667,0.07407407407407396,5460.0,2,2,1,14071.0,Do_Not_Divert,Divert,-0.681510979826087,Do_Not_Divert,Do_Not_Divert,-0.18543583686956522,Do_Not_Divert,Do_Not_Divert,-0.044073928336448576
PSU,108,Human_Single,Final-Exam-1,3,4,79794.0,2,0.4,0.348790791,0.137053679,5,5,0,1,0.2,0.4,21590.0,0.2475,0.7424999999999999,0.01,0.2,0.4,0.3999999999999999,0.2,0.4,0.3999999999999999,21933.0,0.35,0.45,0.2,0.08000000000000002,0.16000000000000003,0.76,0.1,0.30000000000000004,0.6,10920.0,0.396,0.594,0.01,0.04444444444444447,0.5333333333333333,0.42222222222222217,0.14893617021276603,0.7659574468085106,0.0851063829787233,7051.0,2,2,2,3214.0,Do_Not_Divert,Divert,-0.8446509663157896,Do_Not_Divert,Divert,-0.8446509663157896,Do_Not_Divert,Divert,-0.5101203175417299
PSU,108,Human_Single,Final-Exam-1,3,5,75676.0,2,0.4,0.337248619,0.331277966,4,4,0,0,0.2,0.2,11107.0,0.4,0.4,0.2,0.2,0.2,0.6,0.2,0.2,0.6,8877.0,0.35,0.35,0.3,0.08000000000000002,0.08000000000000002,0.84,0.16000000000000003,0.16000000000000003,0.6799999999999999,10202.0,0.25,0.25,0.5,0.08,0.08000000000000002,0.84,0.46840148698884754,0.2862453531598513,0.24535315985130124,16848.0,1,1,1,3963.0,Do_Not_Divert,Do_Not_Divert,-0.5303574640000001,Do_Not_Divert,Do_Not_Divert,-0.5303574640000001,Do_Not_Divert,Do_Not_Divert,-0.19642869037037042
PSU,108,Human_Single,Final-Exam-1,3,6,78063.0,2,0.4,0.401825107,0.118863044,4,2,0,1,0.2,0.3,22011.0,0.3465,0.6435,0.01,0.2,0.3,0.5,0.2,0.3,0.5,13120.0,0.45,0.35,0.2,0.08000000000000002,0.12,0.8,0.13999999999999999,0.26,0.6,15288.0,0.396,0.594,0.01,0.050000000000000024,0.44999999999999984,0.5000000000000001,0.21951219512195136,0.6829268292682925,0.09756097560975618,5304.0,2,1,2,4774.0,Do_Not_Divert,Divert,-0.6916629776842106,Do_Not_Divert,Divert,-0.6916629776842106,Do_Not_Divert,Divert,-0.5847554746393864
PSU,108,Human_Single,Final-Exam-1,3,7,68640.0,2,0.4,0.099622344,0.457303476,4,5,0,1,0.4,0.2,12558.0,0.693,0.297,0.01,0.4,0.2,0.3999999999999999,0.4,0.2,0.3999999999999999,15881.0,0.6435,0.3465,0.01,0.16000000000000003,0.08000000000000002,0.76,0.27999999999999997,0.12,0.6000000000000001,17097.0,0.3,0.45,0.25,0.16,0.08000000000000002,0.76,0.7448874598070739,0.245112540192926,0.01,4789.0,1,1,1,6396.0,Do_Not_Divert,Do_Not_Divert,-0.7664653832601157,Do_Not_Divert,Do_Not_Divert,-0.7664653832601157,Do_Not_Divert,Do_Not_Divert,-0.5066620662820097
PSU,108,Human_Single,Final-Exam-1,3,8,78234.0,2,0.7,0.125905771,0.312691703,5,2,1,0,0.4,0.1,21045.0,0.6435,0.3465,0.01,0.4,0.1,0.5,0.4,0.1,0.5,19781.0,0.7424999999999999,0.2475,0.01,0.27999999999999997,0.06999999999999999,0.65,0.45499999999999996,0.24499999999999997,0.30000000000000004,11154.0,0.45,0.3,0.25,0.27999999999999997,0.06999999999999998,0.65,0.6405882352941177,0.3494117647058823,0.01,8096.0,2,1,1,5351.0,Divert,Do_Not_Divert,-0.7787554636069365,Divert,Do_Not_Divert,-0.7787554636069365,Divert,Do_Not_Divert,-0.7729103964455325
PSU,108,Human_Single,Final-Exam-1,3,9,68500.0,2,0.4,0.111816277,0.281968674,3,3,0,0,0.3,0.1,14133.0,0.594,0.396,0.01,0.3,0.1,0.6,0.3,0.1,0.6,11061.0,0.5,0.35,0.15,0.12,0.04000000000000001,0.84,0.24,0.16000000000000003,0.6,15163.0,0.6000000000000001,0.30000000000000004,0.10000000000000002,0.12,0.04,0.84,0.40892193308550184,0.46840148698884754,0.12267657992565062,5866.0,2,1,1,8128.0,Divert,Do_Not_Divert,-0.6792470179512194,Divert,Do_Not_Divert,-0.6792470179512194,Do_Not_Divert,Do_Not_Divert,-0.3158770150610932
PSU,108,Human_Single,Final-Exam-1,3,10,143598.0,2,0.7,0.230668493,0.050440015,4,5,0,0,0.4,0.4,22058.0,0.3465,0.6435,0.01,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,63586.0,0.2475,0.7424999999999999,0.01,0.27999999999999997,0.27999999999999997,0.44000000000000006,0.24499999999999997,0.45499999999999996,0.30000000000000004,12792.0,0.198,0.792,0.01,0.2799999999999999,0.27999999999999997,0.44000000000000017,0.3494117647058823,0.6405882352941177,0.01,9625.0,1,2,1,6910.0,Do_Not_Divert,Divert,-0.3406977169523809,Do_Not_Divert,Divert,-0.3406977169523809,Do_Not_Divert,Divert,-1.2525801372499998
PSU,109,Human_Single,Final-Exam-1,3,1,170118.0,2,1.0,0.334456797,0.437983013,2,2,0,1,0.1,0.1,35443.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,31683.0,0.495,0.495,0.01,0.1,0.1,0.8,0.1,0.1,0.8,25241.0,0.396,0.594,0.01,0.06666666666666668,0.39999999999999986,0.5333333333333334,0.24750000000000005,0.7425,0.01,24211.0,2,1,1,12543.0,Divert,Do_Not_Divert,-0.9069795543157895,Do_Not_Divert,Do_Not_Divert,-0.2569106726315791,Do_Not_Divert,Do_Not_Divert,-0.12236193123287674
PSU,109,Human_Single,Final-Exam-1,3,2,111213.0,2,0.4,0.153512717,0.056970253,2,3,0,0,0.3,0.3,29219.0,0.297,0.693,0.01,0.3,0.3,0.4,0.3,0.3,0.4,20030.0,0.297,0.693,0.01,0.12,0.12,0.76,0.12,0.27999999999999997,0.6000000000000001,19376.0,0.297,0.693,0.01,0.12,0.11999999999999997,0.76,0.3453488372093023,0.6446511627906977,0.01,10718.0,2,2,1,11263.0,Do_Not_Divert,Divert,-0.5376397745316457,Do_Not_Divert,Divert,-0.5376397745316457,Do_Not_Divert,Do_Not_Divert,-0.4332993872142856
PSU,109,Human_Single,Final-Exam-1,3,3,99544.0,2,0.7,0.443770622,0.387804009,2,2,0,0,0.1,0.1,26036.0,0.396,0.594,0.01,0.1,0.1,0.8,0.1,0.1,0.8,17238.0,0.396,0.594,0.01,0.06999999999999999,0.06999999999999999,0.86,0.27999999999999997,0.42,0.30000000000000004,18939.0,0.3465,0.6435,0.01,0.06999999999999998,0.06999999999999999,0.8600000000000001,0.3443478260869565,0.6456521739130435,0.01,7301.0,1,2,1,6177.0,Do_Not_Divert,Do_Not_Divert,-0.2811179547055016,Do_Not_Divert,Do_Not_Divert,-0.2811179547055016,Do_Not_Divert,Do_Not_Divert,-0.04407392833644858
PSU,109,Human_Single,Final-Exam-1,3,4,90714.0,2,0.4,0.348790791,0.137053679,5,5,0,1,0.2,0.4,32760.0,0.2475,0.7424999999999999,0.01,0.2,0.4,0.3999999999999999,0.2,0.4,0.3999999999999999,15928.0,0.2475,0.7424999999999999,0.01,0.08000000000000002,0.16000000000000003,0.76,0.1,0.30000000000000004,0.6,15460.0,0.198,0.792,0.01,0.04444444444444447,0.5333333333333333,0.42222222222222217,0.09900000000000002,0.891,0.01,5242.0,2,2,2,5663.0,Do_Not_Divert,Divert,-0.3100996233333333,Do_Not_Divert,Divert,-0.3100996233333333,Do_Not_Divert,Divert,-0.5101203175417299
PSU,109,Human_Single,Final-Exam-1,3,5,110697.0,2,0.4,0.337248619,0.331277966,4,4,0,0,0.2,0.2,24258.0,0.495,0.495,0.01,0.2,0.2,0.6,0.2,0.2,0.6,12963.0,0.495,0.495,0.01,0.08000000000000002,0.08000000000000002,0.84,0.2,0.2,0.6,23993.0,0.4,0.4,0.2,0.08,0.08000000000000002,0.84,0.44,0.55,0.01,11747.0,1,1,1,8315.0,Do_Not_Divert,Do_Not_Divert,-0.7576535199999999,Do_Not_Divert,Do_Not_Divert,-0.7576535199999999,Do_Not_Divert,Do_Not_Divert,-0.19642869037037042
PSU,109,Human_Single,Final-Exam-1,3,6,81245.0,2,0.4,0.401825107,0.118863044,4,2,0,1,0.2,0.3,16646.0,0.2,0.45,0.35,0.2,0.3,0.5,0.2,0.3,0.5,20327.0,0.3,0.5,0.2,0.08000000000000002,0.12,0.8,0.08000000000000002,0.18000000000000002,0.74,18922.0,0.198,0.792,0.01,0.050000000000000024,0.44999999999999984,0.5000000000000001,0.15,0.75,0.09999999999999998,5398.0,2,2,2,5476.0,Do_Not_Divert,Divert,-0.2754951973333333,Do_Not_Divert,Divert,-0.2754951973333333,Do_Not_Divert,Divert,-0.5847554746393864
PSU,109,Human_Single,Final-Exam-1,3,7,121837.0,2,0.4,0.099622344,0.457303476,4,5,0,1,0.4,0.2,19609.0,0.4,0.2,0.4,0.4,0.2,0.3999999999999999,0.4,0.2,0.3999999999999999,44023.0,0.6000000000000001,0.30000000000000004,0.10000000000000002,0.16000000000000003,0.08000000000000002,0.76,0.16000000000000003,0.08000000000000002,0.76,22245.0,0.6435,0.3465,0.01,0.16,0.08000000000000002,0.76,0.5454545454545454,0.3409090909090909,0.11363636363636376,10093.0,1,1,1,6365.0,Divert,Do_Not_Divert,-0.5207808956634304,Divert,Do_Not_Divert,-0.5207808956634304,Do_Not_Divert,Do_Not_Divert,-0.5066620662820097
PSU,109,Human_Single,Final-Exam-1,3,8,84957.0,2,0.7,0.125905771,0.312691703,5,2,1,0,0.4,0.1,19110.0,0.6,0.2,0.2,0.4,0.1,0.5,0.4,0.1,0.5,21747.0,0.6435,0.3465,0.01,0.27999999999999997,0.06999999999999999,0.65,0.42,0.13999999999999999,0.44000000000000006,15912.0,0.7424999999999999,0.2475,0.01,0.6999999999999998,0.029166666666666678,0.2708333333333335,0.8393478260869565,0.15065217391304345,0.01,7098.0,1,1,1,8128.0,Divert,Do_Not_Divert,-0.3653256298461539,Divert,Do_Not_Divert,-0.3653256298461539,Divert,Do_Not_Divert,-0.3129450858987667
PSU,109,Human_Single,Final-Exam-1,3,9,103647.0,2,0.4,0.111816277,0.281968674,3,3,0,0,0.3,0.1,28142.0,0.3,0.1,0.6,0.3,0.1,0.6,0.3,0.1,0.6,13197.0,0.35,0.25,0.4,0.12,0.04000000000000001,0.84,0.12,0.04000000000000001,0.84,31512.0,0.5,0.25,0.25,0.11999999999999997,0.04000000000000001,0.8400000000000001,0.30107526881720426,0.26881720430107525,0.4301075268817205,7067.0,1,1,1,7582.0,Divert,Do_Not_Divert,-0.7583125651428572,Divert,Do_Not_Divert,-0.7583125651428572,Do_Not_Divert,Do_Not_Divert,-0.31587701506109317
PSU,109,Human_Single,Final-Exam-1,3,10,110464.0,2,0.7,0.230668493,0.050440015,4,5,0,0,0.4,0.4,17582.0,0.4,0.4,0.2,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,31917.0,0.297,0.693,0.01,0.27999999999999997,0.27999999999999997,0.44000000000000006,0.27999999999999997,0.27999999999999997,0.44000000000000006,21746.0,0.297,0.693,0.01,0.27999999999999997,0.2799999999999999,0.44000000000000017,0.3453488372093023,0.6446511627906977,0.01,5179.0,2,2,1,7098.0,Do_Not_Divert,Divert,-0.6252135253670886,Do_Not_Divert,Divert,-0.6252135253670886,Do_Not_Divert,Divert,-1.25258013725
PSU,110,Human_Single,Final-Exam-1,3,1,207558.0,2,1.0,0.334456797,0.437983013,2,2,0,1,0.1,0.1,10608.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,18003.0,0.45,0.45,0.1,0.1,0.1,0.8,0.1,0.1,0.8,47721.0,0.45,0.53,0.02,0.06666666666666668,0.39999999999999986,0.5333333333333334,0.23684210526315788,0.7105263157894737,0.052631578947368474,30607.0,2,1,1,8377.0,Divert,Do_Not_Divert,-0.8172183937518057,Do_Not_Divert,Do_Not_Divert,-0.27887243149047936,Do_Not_Divert,Do_Not_Divert,-0.12236193123287674
PSU,110,Human_Single,Final-Exam-1,3,2,81900.0,2,0.4,0.153512717,0.056970253,2,3,0,0,0.3,0.3,8705.0,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.4,8268.0,0.35,0.35,0.3,0.12,0.12,0.76,0.12,0.12,0.76,31761.0,0.38,0.57,0.05,0.11999999999999997,0.12,0.76,0.3888888888888889,0.32905982905982906,0.28205128205128205,3635.0,1,1,1,3417.0,Do_Not_Divert,Divert,-0.8379679450712278,Do_Not_Divert,Divert,-0.8379679450712278,Do_Not_Divert,Do_Not_Divert,-0.4332993872142857
PSU,110,Human_Single,Final-Exam-1,3,3,83320.0,2,0.7,0.443770622,0.387804009,2,2,0,0,0.1,0.1,9828.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,15164.0,0.4,0.4,0.2,0.06999999999999999,0.06999999999999999,0.86,0.06999999999999999,0.06999999999999999,0.86,10795.0,0.396,0.594,0.01,0.06999999999999998,0.06999999999999999,0.8600000000000001,0.4406779661016949,0.3728813559322035,0.18644067796610164,6177.0,1,1,1,8128.0,Do_Not_Divert,Divert,-0.5736668446315789,Do_Not_Divert,Do_Not_Divert,-0.2599329328421052,Do_Not_Divert,Do_Not_Divert,-0.04407392833644858
PSU,110,Human_Single,Final-Exam-1,3,4,65598.0,2,0.4,0.348790791,0.137053679,5,5,0,1,0.2,0.4,8642.0,0.2,0.4,0.4,0.2,0.4,0.3999999999999999,0.2,0.4,0.3999999999999999,7612.0,0.3,0.4,0.3,0.08000000000000002,0.16000000000000003,0.76,0.08000000000000002,0.16000000000000003,0.76,10982.0,0.495,0.495,0.01,0.04444444444444447,0.5333333333333333,0.42222222222222217,0.16666666666666666,0.6666666666666666,0.16666666666666674,9579.0,2,2,2,6209.0,Do_Not_Divert,Divert,-1.1706973633333333,Do_Not_Divert,Divert,-1.1706973633333333,Do_Not_Divert,Divert,-0.5101203175417299
PSU,110,Human_Single,Final-Exam-1,3,5,84896.0,2,0.4,0.337248619,0.331277966,4,4,0,0,0.2,0.2,6474.0,0.2,0.2,0.6,0.2,0.2,0.6,0.2,0.2,0.6,6225.0,0.3,0.3,0.4,0.08000000000000002,0.08000000000000002,0.84,0.08000000000000002,0.08000000000000002,0.84,34243.0,0.35,0.55,0.1,0.08,0.08000000000000002,0.84,0.33620689655172414,0.28448275862068967,0.3793103448275862,8627.0,1,1,1,7082.0,Do_Not_Divert,Do_Not_Divert,-0.8515315879876162,Do_Not_Divert,Divert,-0.8112281610650154,Do_Not_Divert,Do_Not_Divert,-0.19642869037037042
PSU,110,Human_Single,Final-Exam-1,3,6,68998.0,2,0.4,0.401825107,0.118863044,4,2,0,1,0.2,0.3,7192.0,0.2,0.3,0.5,0.2,0.3,0.5,0.2,0.3,0.5,6583.0,0.30000000000000004,0.35000000000000003,0.35000000000000003,0.08000000000000002,0.12,0.8,0.08000000000000002,0.12,0.8,30607.0,0.35,0.55,0.1,0.08,0.12,0.8,0.3362068965517241,0.33189655172413784,0.3318965517241381,7254.0,1,2,2,5491.0,Do_Not_Divert,Divert,-0.7104648485201237,Do_Not_Divert,Divert,-0.7104648485201237,Do_Not_Divert,Do_Not_Divert,-0.22576956735379644
PSU,110,Human_Single,Final-Exam-1,3,7,83913.0,2,0.4,0.099622344,0.457303476,4,5,0,1,0.4,0.2,6802.0,0.4,0.2,0.4,0.4,0.2,0.3999999999999999,0.4,0.2,0.3999999999999999,5725.0,0.4,0.3,0.3,0.16000000000000003,0.08000000000000002,0.76,0.16000000000000003,0.08000000000000002,0.76,36957.0,0.5445,0.4455,0.01,0.11428571428571434,0.3428571428571428,0.5428571428571429,0.25000000000000006,0.5625,0.1875,6271.0,2,1,1,8361.0,Divert,Do_Not_Divert,-0.712904267242525,Divert,Do_Not_Divert,-0.712904267242525,Do_Not_Divert,Do_Not_Divert,-0.38530928130501285
PSU,110,Human_Single,Final-Exam-1,3,8,78827.0,2,0.7,0.125905771,0.312691703,5,2,1,0,0.4,0.1,6334.0,0.4,0.1,0.5,0.4,0.1,0.5,0.4,0.1,0.5,16209.0,0.55,0.4,0.05,0.27999999999999997,0.06999999999999999,0.65,0.27999999999999997,0.06999999999999999,0.65,20031.0,0.5800000000000001,0.32000000000000006,0.10000000000000002,0.6999999999999998,0.029166666666666678,0.2708333333333335,0.7857142857142857,0.1904761904761905,0.023809523809523836,9781.0,1,1,1,10030.0,Divert,Do_Not_Divert,-0.6393626479214146,Divert,Do_Not_Divert,-0.6393626479214146,Divert,Do_Not_Divert,-0.3129450858987667
PSU,110,Human_Single,Final-Exam-1,3,9,88359.0,2,0.4,0.111816277,0.281968674,3,3,0,0,0.3,0.1,8283.0,0.3,0.1,0.6,0.3,0.1,0.6,0.3,0.1,0.6,9313.0,0.35,0.25,0.4,0.12,0.04000000000000001,0.84,0.12,0.04000000000000001,0.84,34648.0,0.5,0.33,0.17,0.12,0.04,0.84,0.33478260869565213,0.2826086956521739,0.3826086956521739,13011.0,2,1,1,7472.0,Divert,Do_Not_Divert,-0.8573066020838325,Divert,Do_Not_Divert,-0.8573066020838325,Do_Not_Divert,Do_Not_Divert,-0.3158770150610932
PSU,110,Human_Single,Final-Exam-1,3,10,100682.0,2,0.7,0.230668493,0.050440015,4,5,0,0,0.4,0.4,6427.0,0.4,0.4,0.2,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,26723.0,0.4455,0.5445,0.01,0.27999999999999997,0.27999999999999997,0.44000000000000006,0.27999999999999997,0.27999999999999997,0.44000000000000006,21669.0,0.495,0.495,0.01,0.27999999999999997,0.2799999999999999,0.44000000000000017,0.405,0.585,0.01,4618.0,2,2,1,12542.0,Do_Not_Divert,Divert,-1.3848840186666664,Divert,Divert,-1.3333333333333333,Do_Not_Divert,Divert,-1.25258013725
