site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_opportunity_U_1,red_activity_detected_1,red_tactics_most_likely_time,red_tactics_most_likely_tactic,red_tactics_actual_red_tactic,bluebook_Passive_prob_1,bluebook_Aggressive_prob_1,probs_Pp_time,probs_Pp_1,probs_Pp_2,probs_Pp_normative_1,probs_Pp_normative_2,probs_Pp_normative_inc_1,probs_Pp_normative_inc_2,probs_Ppc_time,probs_Ppc_1,probs_Ppc_2,probs_Ppc_normative_1,probs_Ppc_normative_2,probs_Ppc_normative_inc_1,probs_Ppc_normative_inc_2,probs_Ptpc_time,probs_Ptpc_1,probs_Ptpc_2,probs_Ptpc_normative_1,probs_Ptpc_normative_2,probs_Ptpc_normative_inc_1,probs_Ptpc_normative_inc_2,blue_action_time,blue_action_1,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_expected_utility
MCL,212,Human_Single,Final-Exam-1,2,5,70730.0,1,0.4,0.462172589,4,1,4430.0,Aggressive,Aggressive,0.3,0.6,13759.0,0.6,0.4,0.5680646926840526,0.4319353073159474,0.5680646926840526,0.4319353073159474,7207.0,0.24,0.76,0.22722587707362105,0.7727741229263789,0.24,0.76,13900.0,0.14,0.86,0.46868356360196806,0.5313164363980319,0.32142857142857134,0.6785714285714286,12932.0,Divert,-0.86,Do_Not_Divert,-0.04236670031999998,Do_Not_Divert,-0.1418326863145302
MCL,212,Human_Single,Final-Exam-1,2,6,61152.0,1,0.4,0.345811268,5,0,3838.0,Aggressive,Aggressive,0.3,0.6,14945.0,0.6,0.4,0.5821003772397566,0.4178996227602434,0.5821003772397566,0.4178996227602434,6879.0,0.24,0.76,0.23284015089590265,0.7671598491040974,0.24,0.76,11341.0,0.1,0.9,0.13175952985461178,0.8682404701453882,0.1739130434782609,0.8260869565217391,5772.0,Divert,-0.9,Do_Not_Divert,-0.154188732,Do_Not_Divert,-0.20315834837198735
MCL,212,Human_Single,Final-Exam-1,2,7,99948.0,1,0.7,0.311638031,2,1,14944.0,Aggressive,Aggressive,0.2,0.5,15164.0,0.5,0.5,0.47978478232278043,0.5202152176772196,0.47978478232278043,0.5202152176772196,6942.0,0.35,0.65,0.33584934762594626,0.6641506523740537,0.35,0.65,27409.0,0.21,0.79,0.6027091160264504,0.3972908839735496,0.4468085106382979,0.553191489361702,10717.0,Divert,-0.79,Do_Not_Divert,-0.15822405396,Divert,-0.3972908839735496
MCL,212,Human_Single,Final-Exam-1,2,8,58032.0,1,0.9,0.395225375,2,1,6412.0,Passive,Aggressive,0.2,0.5,11762.0,0.2,0.8,0.4795732981819995,0.5204267018180004,0.4795732981819995,0.5204267018180004,12761.0,0.18,0.82,0.43161596836379956,0.5683840316362004,0.18000000000000002,0.82,10047.0,0.11,0.89,0.6949472470751786,0.30505275292482137,0.24770642201834858,0.7522935779816514,3712.0,Do_Not_Divert,-0.04610083500000001,Do_Not_Divert,-0.04610083500000001,Do_Not_Divert,-0.29125134882833675
MCL,212,Human_Single,Final-Exam-1,2,9,123318.0,1,0.4,0.436206103,4,0,3151.0,Aggressive,Aggressive,0.3,0.6,13744.0,0.6,0.4,0.5906492045295191,0.4093507954704809,0.5906492045295191,0.4093507954704809,51339.0,0.24,0.76,0.23625968181180765,0.7637403181881923,0.24,0.76,13994.0,0.1,0.9,0.13395377957595603,0.866046220424044,0.1739130434782609,0.8260869565217391,18064.0,Divert,-0.9,Do_Not_Divert,-0.05103511759999999,Do_Not_Divert,-0.06836346893623393
MCL,212,Human_Single,Final-Exam-1,2,10,50934.0,1,0.4,0.069971517,2,1,5460.0,Aggressive,Aggressive,0.4,0.7,12059.0,0.7,0.3,0.6952674352257704,0.3047325647742296,0.6952674352257704,0.3047325647742296,6396.0,0.28,0.72,0.27810697409030816,0.7218930259096918,0.27999999999999997,0.72,9048.0,0.6,0.4,0.5361222492873402,0.4638777507126598,0.368421052631579,0.631578947368421,3713.0,Divert,-0.4,Divert,-0.4,Divert,-0.4638777507126598
MCL,213,Human_Single,Final-Exam-1,2,1,144768.0,1,1.0,0.122406801,4,0,NaN,NaN,Aggressive,0.5,0.8,87422.0,0.2,0.8,0.65,0.35,0.65,0.35,4977.0,0.6,0.4,0.65,0.35,0.2,0.8,9547.0,0.4,0.6,0.4814814814814815,0.5185185185185185,0.6666666666666666,0.33333333333333337,29874.0,Divert,-0.6,Divert,-0.6,Divert,-0.5185185185185185
MCL,213,Human_Single,Final-Exam-1,2,2,78280.0,1,0.4,0.121429501,2,1,11840.0,Aggressive,Aggressive,0.4,0.7,23619.0,0.7,0.3,0.5846153846153846,0.41538461538461535,0.5846153846153846,0.41538461538461535,11248.0,0.4,0.6,0.23384615384615387,0.7661538461538462,0.27999999999999997,0.72,8938.0,0.8,0.2,0.4779874213836477,0.5220125786163523,0.36842105263157887,0.6315789473684211,8502.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.5220125786163523
MCL,213,Human_Single,Final-Exam-1,2,3,49842.0,1,0.4,0.316709615,2,0,11763.0,Aggressive,Aggressive,0.2,0.5,11263.0,0.5,0.5,0.4184269662921348,0.5815730337078652,0.4184269662921348,0.5815730337078652,5413.0,0.6,0.4,0.16737078651685394,0.8326292134831461,0.2,0.8,6474.0,0.4,0.6,0.09132823229350596,0.908671767706494,0.6666666666666666,0.33333333333333337,2745.0,Do_Not_Divert,-0.29326461600000003,Do_Not_Divert,-0.29326461600000003,Do_Not_Divert,-0.06695834743378457
MCL,213,Human_Single,Final-Exam-1,2,4,82119.0,1,0.4,0.128749834,4,1,5429.0,Aggressive,Aggressive,0.5,0.8,38782.0,0.8,0.2,0.7514192911057331,0.24858070889426687,0.7514192911057331,0.24858070889426687,8580.0,0.2,0.8,0.3005677164422933,0.6994322835577067,0.32000000000000006,0.6799999999999999,10358.0,0.2,0.8,0.563164820918604,0.436835179081396,0.17948717948717946,0.8205128205128205,8346.0,Divert,-0.8,Do_Not_Divert,-0.5940002656,Divert,-0.436835179081396
MCL,213,Human_Single,Final-Exam-1,2,5,54584.0,1,0.4,0.462172589,4,1,3525.0,Aggressive,Aggressive,0.3,0.6,7535.0,0.6,0.4,0.5680646926840526,0.4319353073159474,0.5680646926840526,0.4319353073159474,4570.0,0.2,0.8,0.22722587707362105,0.7727741229263789,0.24,0.76,24944.0,0.4,0.6,0.46868356360196806,0.5313164363980319,0.17948717948717946,0.8205128205128205,2964.0,Do_Not_Divert,-0.12104771519999993,Do_Not_Divert,-0.12104771519999993,Do_Not_Divert,-0.1418326863145302
MCL,213,Human_Single,Final-Exam-1,2,6,85785.0,1,0.4,0.345811268,5,0,3963.0,Aggressive,Aggressive,0.3,0.6,23805.0,0.6,0.4,0.5821003772397566,0.4178996227602434,0.5821003772397566,0.4178996227602434,4197.0,0.2,0.8,0.23284015089590265,0.7671598491040974,0.24,0.76,9453.0,0.8,0.2,0.13175952985461178,0.8682404701453882,0.24999999999999997,0.75,3120.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Do_Not_Divert,-0.20315834837198735
MCL,213,Human_Single,Final-Exam-1,2,7,93225.0,1,0.7,0.311638031,2,1,4945.0,Aggressive,Aggressive,0.2,0.5,12933.0,0.5,0.5,0.47978478232278043,0.5202152176772196,0.47978478232278043,0.5202152176772196,6552.0,0.6,0.4,0.33584934762594626,0.6641506523740537,0.35,0.65,11029.0,0.6,0.4,0.6027091160264504,0.3972908839735496,0.5675675675675675,0.43243243243243246,7114.0,Do_Not_Divert,-0.4520687256,Divert,-0.4,Divert,-0.3972908839735496
MCL,213,Human_Single,Final-Exam-1,2,8,72837.0,1,0.9,0.395225375,2,1,10000.0,Aggressive,Aggressive,0.2,0.5,10951.0,0.5,0.5,0.4795732981819995,0.5204267018180004,0.4795732981819995,0.5204267018180004,3573.0,0.6,0.4,0.43161596836379956,0.5683840316362004,0.45,0.55,22293.0,0.4,0.6,0.6949472470751786,0.30505275292482137,0.5675675675675675,0.43243243243243246,8237.0,Divert,-0.6,Do_Not_Divert,-0.16763940000000002,Do_Not_Divert,-0.29125134882833675
MCL,213,Human_Single,Final-Exam-1,2,9,75363.0,1,0.4,0.436206103,4,0,3744.0,Passive,Aggressive,0.3,0.6,10811.0,0.3,0.7,0.5906492045295191,0.4093507954704809,0.5906492045295191,0.4093507954704809,4119.0,0.6,0.4,0.23625968181180765,0.7637403181881923,0.12,0.88,13884.0,0.8,0.2,0.13395377957595603,0.866046220424044,0.6666666666666666,0.33333333333333337,11731.0,Do_Not_Divert,-0.40828094079999994,Divert,-0.19999999999999996,Do_Not_Divert,-0.06836346893623393
MCL,213,Human_Single,Final-Exam-1,2,10,96424.0,1,0.4,0.069971517,2,1,3838.0,Passive,Aggressive,0.4,0.7,19563.0,0.4,0.6,0.6952674352257704,0.3047325647742296,0.6952674352257704,0.3047325647742296,5413.0,0.2,0.8,0.27810697409030816,0.7218930259096918,0.16000000000000003,0.84,8986.0,0.2,0.8,0.5361222492873402,0.4638777507126598,0.17948717948717946,0.8205128205128205,30607.0,Do_Not_Divert,-0.34402278640000006,Do_Not_Divert,-0.34402278640000006,Divert,-0.4638777507126598
MCL,214,Human_Single,Final-Exam-1,2,1,335546.0,1,1.0,0.122406801,4,0,NaN,NaN,Aggressive,0.5,0.8,216329.0,0.8,0.2,0.65,0.35,0.65,0.35,12605.0,0.9,0.1,0.65,0.35,0.8,0.19999999999999996,28736.0,0.8,0.2,0.4814814814814815,0.5185185185185185,0.9166666666666667,0.08333333333333326,19500.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.5185185185185185
MCL,214,Human_Single,Final-Exam-1,2,2,104740.0,1,0.4,0.121429501,2,1,15272.0,Aggressive,Aggressive,0.4,0.7,33666.0,0.65,0.35,0.5846153846153846,0.41538461538461535,0.5846153846153846,0.41538461538461535,12761.0,0.7,0.3,0.23384615384615387,0.7661538461538462,0.26,0.74,16052.0,0.8,0.2,0.4779874213836477,0.5220125786163523,0.8551136363636364,0.14488636363636365,12012.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.5220125786163523
MCL,214,Human_Single,Final-Exam-1,2,3,120901.0,1,0.4,0.316709615,2,0,3307.0,Aggressive,Aggressive,0.2,0.5,45162.0,0.55,0.45,0.4184269662921348,0.5815730337078652,0.4184269662921348,0.5815730337078652,9813.0,0.1,0.9,0.16737078651685394,0.8326292134831461,0.22000000000000003,0.78,42214.0,0.65,0.35,0.09132823229350596,0.908671767706494,0.11956521739130438,0.8804347826086956,8596.0,Do_Not_Divert,-0.47655500100000003,Divert,-0.35,Do_Not_Divert,-0.06695834743378457
MCL,214,Human_Single,Final-Exam-1,2,4,69203.0,1,0.4,0.128749834,4,1,4899.0,Aggressive,Aggressive,0.5,0.8,27285.0,0.75,0.25,0.7514192911057331,0.24858070889426687,0.7514192911057331,0.24858070889426687,9672.0,0.85,0.15,0.3005677164422933,0.6994322835577067,0.30000000000000004,0.7,15725.0,0.92,0.08,0.563164820918604,0.436835179081396,0.9347826086956522,0.06521739130434778,3947.0,Divert,-0.07999999999999996,Divert,-0.07999999999999996,Divert,-0.436835179081396
MCL,214,Human_Single,Final-Exam-1,2,5,84490.0,1,0.4,0.462172589,4,1,2808.0,Aggressive,Aggressive,0.3,0.6,37145.0,0.65,0.35,0.5680646926840526,0.4319353073159474,0.5680646926840526,0.4319353073159474,11092.0,0.73,0.27,0.22722587707362105,0.7727741229263789,0.26,0.74,21154.0,0.85,0.15,0.46868356360196806,0.5313164363980319,0.8724291272929405,0.12757087270705947,4805.0,Divert,-0.15000000000000002,Divert,-0.15000000000000002,Do_Not_Divert,-0.1418326863145302
MCL,214,Human_Single,Final-Exam-1,2,6,109420.0,1,0.4,0.345811268,5,0,2684.0,Aggressive,Aggressive,0.3,0.6,26333.0,0.75,0.25,0.5821003772397566,0.4178996227602434,0.5821003772397566,0.4178996227602434,12215.0,0.83,0.17,0.23284015089590265,0.7671598491040974,0.30000000000000004,0.7,52448.0,0.77,0.23,0.13175952985461178,0.8682404701453882,0.8564727954971857,0.1435272045028143,3557.0,Divert,-0.22999999999999998,Divert,-0.22999999999999998,Do_Not_Divert,-0.20315834837198735
MCL,214,Human_Single,Final-Exam-1,2,7,96441.0,1,0.7,0.311638031,2,1,13791.0,Aggressive,Aggressive,0.2,0.5,38392.0,0.4,0.6,0.47978478232278043,0.5202152176772196,0.47978478232278043,0.5202152176772196,10156.0,0.5,0.5,0.33584934762594626,0.6641506523740537,0.27999999999999997,0.72,13900.0,0.6,0.4,0.6027091160264504,0.3972908839735496,0.7166666666666667,0.2833333333333333,10998.0,Divert,-0.4,Divert,-0.4,Divert,-0.3972908839735496
MCL,214,Human_Single,Final-Exam-1,2,8,128374.0,1,0.9,0.395225375,2,1,7051.0,Aggressive,Aggressive,0.2,0.5,53711.0,0.4,0.6,0.4795732981819995,0.5204267018180004,0.4795732981819995,0.5204267018180004,8487.0,0.53,0.47,0.43161596836379956,0.5683840316362004,0.36000000000000004,0.6399999999999999,48860.0,0.67,0.33,0.6949472470751786,0.30505275292482137,0.7404158544509422,0.25958414554905784,2684.0,Divert,-0.32999999999999996,Do_Not_Divert,-0.280795995,Do_Not_Divert,-0.29125134882833675
MCL,214,Human_Single,Final-Exam-1,2,9,108936.0,1,0.4,0.436206103,4,0,3822.0,Aggressive,Aggressive,0.3,0.6,33837.0,0.55,0.45,0.5906492045295191,0.4093507954704809,0.5906492045295191,0.4093507954704809,11357.0,0.63,0.37,0.23625968181180765,0.7637403181881923,0.22000000000000003,0.78,40888.0,0.55,0.45,0.13395377957595603,0.866046220424044,0.6754385964912281,0.32456140350877194,2262.0,Divert,-0.44999999999999996,Do_Not_Divert,-0.28069314679999996,Do_Not_Divert,-0.06836346893623393
MCL,214,Human_Single,Final-Exam-1,2,10,142929.0,1,0.4,0.069971517,2,1,3245.0,Aggressive,Aggressive,0.4,0.7,24570.0,0.75,0.25,0.6952674352257704,0.3047325647742296,0.6952674352257704,0.3047325647742296,15850.0,0.85,0.15,0.27810697409030816,0.7218930259096918,0.30000000000000004,0.7,86597.0,0.95,0.05,0.5361222492873402,0.4638777507126598,0.9347826086956522,0.06521739130434778,2231.0,Divert,-0.050000000000000044,Divert,-0.050000000000000044,Divert,-0.4638777507126598
PSU,215,Human_Single,Final-Exam-1,2,1,151694.0,1,1.0,0.122406801,4,0,NaN,NaN,Aggressive,0.5,0.8,42369.0,0.65,0.35,0.65,0.35,0.65,0.35,19827.0,0.65,0.35,0.65,0.35,0.65,0.35,26551.0,0.4,0.6,0.4814814814814815,0.5185185185185185,0.6355638880876838,0.3644361119123162,21840.0,Divert,-0.6,Divert,-0.6,Divert,-0.5185185185185185
PSU,215,Human_Single,Final-Exam-1,2,2,159916.0,1,0.4,0.121429501,2,1,36223.0,Passive,Aggressive,0.4,0.7,24195.0,0.4,0.6,0.5846153846153846,0.41538461538461535,0.5846153846153846,0.41538461538461535,6412.0,0.4,0.6,0.23384615384615387,0.7661538461538462,0.16000000000000003,0.84,31372.0,0.5,0.5,0.4779874213836477,0.5220125786163523,0.36842105263157887,0.6315789473684211,31730.0,Do_Not_Divert,-0.757140998,Divert,-0.5,Divert,-0.5220125786163523
PSU,215,Human_Single,Final-Exam-1,2,3,114488.0,1,0.4,0.316709615,2,0,3822.0,Passive,Aggressive,0.2,0.5,16006.0,0.2,0.8,0.4184269662921348,0.5815730337078652,0.4184269662921348,0.5815730337078652,8860.0,0.25,0.75,0.16737078651685394,0.8326292134831461,0.08000000000000002,0.9199999999999999,25959.0,0.8,0.2,0.09132823229350596,0.908671767706494,0.2383966244725738,0.7616033755274262,8330.0,Do_Not_Divert,-0.5865292320000001,Divert,-0.19999999999999996,Do_Not_Divert,-0.06695834743378457
PSU,215,Human_Single,Final-Exam-1,2,4,120682.0,1,0.4,0.128749834,4,1,24383.0,Passive,Aggressive,0.5,0.8,18548.0,0.5,0.5,0.7514192911057331,0.24858070889426687,0.7514192911057331,0.24858070889426687,6973.0,0.5,0.5,0.3005677164422933,0.6994322835577067,0.2,0.8,25116.0,0.6,0.4,0.563164820918604,0.436835179081396,0.4666666666666666,0.5333333333333334,4976.0,Divert,-0.4,Divert,-0.4,Divert,-0.436835179081396
PSU,215,Human_Single,Final-Exam-1,2,5,130695.0,1,0.4,0.462172589,4,1,14773.0,Passive,Aggressive,0.3,0.6,12402.0,0.3,0.7,0.5680646926840526,0.4319353073159474,0.5680646926840526,0.4319353073159474,21715.0,0.3,0.7,0.22722587707362105,0.7727741229263789,0.12,0.88,25506.0,0.2,0.8,0.46868356360196806,0.5313164363980319,0.27272727272727265,0.7272727272727273,5148.0,Do_Not_Divert,-0.06052385759999997,Do_Not_Divert,-0.06052385759999997,Do_Not_Divert,-0.1418326863145302
PSU,215,Human_Single,Final-Exam-1,2,6,113754.0,1,0.4,0.345811268,5,0,21996.0,Aggressive,Aggressive,0.3,0.6,23681.0,0.6,0.4,0.5821003772397566,0.4178996227602434,0.5821003772397566,0.4178996227602434,6817.0,0.6,0.4,0.23284015089590265,0.7671598491040974,0.24,0.76,18844.0,0.55,0.45,0.13175952985461178,0.8682404701453882,0.584818861414606,0.41518113858539396,8003.0,Divert,-0.44999999999999996,Divert,-0.44999999999999996,Do_Not_Divert,-0.20315834837198735
PSU,215,Human_Single,Final-Exam-1,2,7,146356.0,1,0.7,0.311638031,2,1,24865.0,Aggressive,Aggressive,0.2,0.5,29545.0,0.5,0.5,0.47978478232278043,0.5202152176772196,0.47978478232278043,0.5202152176772196,14414.0,0.6,0.4,0.33584934762594626,0.6641506523740537,0.35,0.65,15257.0,0.65,0.35,0.6027091160264504,0.3972908839735496,0.5675675675675675,0.43243243243243246,15116.0,Do_Not_Divert,-0.4897411194000001,Divert,-0.35,Divert,-0.3972908839735496
PSU,215,Human_Single,Final-Exam-1,2,8,133176.0,1,0.9,0.395225375,2,1,8362.0,Aggressive,Aggressive,0.2,0.5,7473.0,0.5,0.5,0.4795732981819995,0.5204267018180004,0.4795732981819995,0.5204267018180004,16770.0,0.45,0.55,0.43161596836379956,0.5683840316362004,0.45,0.55,41481.0,0.42,0.58,0.6949472470751786,0.30505275292482137,0.4172185430463575,0.5827814569536425,38609.0,Do_Not_Divert,-0.17602137,Do_Not_Divert,-0.17602137,Do_Not_Divert,-0.29125134882833675
PSU,215,Human_Single,Final-Exam-1,2,9,84287.0,1,0.4,0.436206103,4,0,6552.0,Aggressive,Aggressive,0.3,0.6,11481.0,0.6,0.4,0.5906492045295191,0.4093507954704809,0.5906492045295191,0.4093507954704809,11373.0,0.5,0.5,0.23625968181180765,0.7637403181881923,0.24,0.76,20343.0,0.45,0.55,0.13395377957595603,0.866046220424044,0.4842857142857142,0.5157142857142858,7690.0,Do_Not_Divert,-0.22965802919999997,Do_Not_Divert,-0.22965802919999997,Do_Not_Divert,-0.06836346893623393
PSU,215,Human_Single,Final-Exam-1,2,10,90589.0,1,0.4,0.069971517,2,1,6817.0,Aggressive,Aggressive,0.4,0.7,10140.0,0.7,0.3,0.6952674352257704,0.3047325647742296,0.6952674352257704,0.3047325647742296,7659.0,0.6,0.4,0.27810697409030816,0.7218930259096918,0.27999999999999997,0.72,15320.0,0.65,0.35,0.5361222492873402,0.4638777507126598,0.5675675675675675,0.43243243243243246,25287.0,Divert,-0.35,Divert,-0.35,Divert,-0.4638777507126598
PSU,216,Human_Single,Final-Exam-1,2,1,235530.0,1,1.0,0.122406801,4,0,NaN,NaN,Aggressive,0.5,0.8,145704.0,0.65,0.35,0.65,0.35,0.65,0.35,4822.0,0.75,0.25,0.65,0.35,0.65,0.35,11201.0,0.7,0.3,0.4814814814814815,0.5185185185185185,0.6666666666666666,0.33333333333333337,43602.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.5185185185185185
PSU,216,Human_Single,Final-Exam-1,2,2,76128.0,1,0.4,0.121429501,2,1,9953.0,Aggressive,Aggressive,0.4,0.7,9828.0,0.6,0.4,0.5846153846153846,0.41538461538461535,0.5846153846153846,0.41538461538461535,8439.0,0.55,0.45,0.23384615384615387,0.7661538461538462,0.24,0.76,18143.0,0.57,0.43,0.4779874213836477,0.5220125786163523,0.6470588235294118,0.3529411764705882,14383.0,Divert,-0.43000000000000005,Divert,-0.43000000000000005,Divert,-0.5220125786163523
PSU,216,Human_Single,Final-Exam-1,2,3,57018.0,1,0.4,0.316709615,2,0,5304.0,Aggressive,Aggressive,0.2,0.5,17316.0,0.4,0.6,0.4184269662921348,0.5815730337078652,0.4184269662921348,0.5815730337078652,3744.0,0.4,0.6,0.16737078651685394,0.8326292134831461,0.16000000000000003,0.84,4758.0,0.4,0.6,0.09132823229350596,0.908671767706494,0.30769230769230776,0.6923076923076923,4197.0,Do_Not_Divert,-0.29326461600000003,Do_Not_Divert,-0.29326461600000003,Do_Not_Divert,-0.06695834743378457
PSU,216,Human_Single,Final-Exam-1,2,4,62853.0,1,0.4,0.128749834,4,1,10452.0,Aggressive,Aggressive,0.5,0.8,10499.0,0.7,0.3,0.7514192911057331,0.24858070889426687,0.7514192911057331,0.24858070889426687,5023.0,0.6,0.4,0.3005677164422933,0.6994322835577067,0.27999999999999997,0.72,5632.0,0.6,0.4,0.563164820918604,0.436835179081396,0.6923076923076923,0.3076923076923077,17395.0,Divert,-0.4,Divert,-0.4,Divert,-0.436835179081396
PSU,216,Human_Single,Final-Exam-1,2,5,54834.0,1,0.4,0.462172589,4,1,1763.0,Aggressive,Aggressive,0.3,0.6,4462.0,0.5,0.5,0.5680646926840526,0.4319353073159474,0.5680646926840526,0.4319353073159474,12059.0,0.45,0.55,0.22722587707362105,0.7727741229263789,0.2,0.8,9688.0,0.5,0.5,0.46868356360196806,0.5313164363980319,0.5510204081632653,0.44897959183673475,11326.0,Divert,-0.5,Do_Not_Divert,-0.1513096439999999,Do_Not_Divert,-0.1418326863145302
PSU,216,Human_Single,Final-Exam-1,2,6,43384.0,1,0.4,0.345811268,5,0,5959.0,Aggressive,Aggressive,0.3,0.6,9438.0,0.6,0.4,0.5821003772397566,0.4178996227602434,0.5821003772397566,0.4178996227602434,4150.0,0.55,0.45,0.23284015089590265,0.7671598491040974,0.24,0.76,4415.0,0.5,0.5,0.13175952985461178,0.8682404701453882,0.44897959183673475,0.5510204081632653,2028.0,Divert,-0.5,Divert,-0.5,Do_Not_Divert,-0.20315834837198735
PSU,216,Human_Single,Final-Exam-1,2,7,42837.0,1,0.7,0.311638031,2,1,1685.0,Aggressive,Aggressive,0.2,0.5,7956.0,0.5,0.5,0.47978478232278043,0.5202152176772196,0.47978478232278043,0.5202152176772196,3463.0,0.55,0.45,0.33584934762594626,0.6641506523740537,0.35,0.65,6224.0,0.57,0.43,0.6027091160264504,0.3972908839735496,0.6470588235294118,0.3529411764705882,11872.0,Do_Not_Divert,-0.42946528932,Do_Not_Divert,-0.42946528932,Divert,-0.3972908839735496
PSU,216,Human_Single,Final-Exam-1,2,8,37518.0,1,0.9,0.395225375,2,1,4244.0,Aggressive,Aggressive,0.2,0.5,4836.0,0.5,0.5,0.4795732981819995,0.5204267018180004,0.4795732981819995,0.5204267018180004,5491.0,0.6,0.4,0.43161596836379956,0.5683840316362004,0.45,0.55,3432.0,0.6,0.4,0.6949472470751786,0.30505275292482137,0.6923076923076923,0.3076923076923077,2589.0,Do_Not_Divert,-0.2514591,Do_Not_Divert,-0.2514591,Do_Not_Divert,-0.29125134882833675
PSU,216,Human_Single,Final-Exam-1,2,9,56519.0,1,0.4,0.436206103,4,0,3510.0,Aggressive,Aggressive,0.3,0.6,13557.0,0.6,0.4,0.5906492045295191,0.4093507954704809,0.5906492045295191,0.4093507954704809,5678.0,0.55,0.45,0.23625968181180765,0.7637403181881923,0.24,0.76,4040.0,0.5,0.5,0.13395377957595603,0.866046220424044,0.44897959183673475,0.5510204081632653,12012.0,Do_Not_Divert,-0.25517558799999995,Do_Not_Divert,-0.25517558799999995,Do_Not_Divert,-0.06836346893623393
PSU,216,Human_Single,Final-Exam-1,2,10,39858.0,1,0.4,0.069971517,2,1,3573.0,Aggressive,Aggressive,0.4,0.7,4539.0,0.7,0.3,0.6952674352257704,0.3047325647742296,0.6952674352257704,0.3047325647742296,4914.0,0.6,0.4,0.27810697409030816,0.7218930259096918,0.27999999999999997,0.72,3651.0,0.6,0.4,0.5361222492873402,0.4638777507126598,0.6923076923076923,0.3076923076923077,11887.0,Divert,-0.4,Divert,-0.4,Divert,-0.4638777507126598
PSU,217,Human_Single,Final-Exam-1,2,1,191241.0,1,1.0,0.122406801,4,0,NaN,NaN,Aggressive,0.5,0.8,69530.0,0.8,0.2,0.65,0.35,0.65,0.35,7785.0,0.8,0.2,0.65,0.35,0.8,0.19999999999999996,21793.0,0.7,0.3,0.4814814814814815,0.5185185185185185,0.7710843373493976,0.22891566265060237,66363.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.5185185185185185
PSU,217,Human_Single,Final-Exam-1,2,2,106501.0,1,0.4,0.121429501,2,1,24897.0,Passive,Aggressive,0.4,0.7,17488.0,0.45,0.55,0.5846153846153846,0.41538461538461535,0.5846153846153846,0.41538461538461535,6599.0,0.3,0.7,0.23384615384615387,0.7661538461538462,0.18000000000000002,0.82,16660.0,0.4,0.6,0.4779874213836477,0.5220125786163523,0.391304347826087,0.6086956521739131,27628.0,Do_Not_Divert,-0.6057127984,Divert,-0.6,Divert,-0.5220125786163523
PSU,217,Human_Single,Final-Exam-1,2,3,86424.0,1,0.4,0.316709615,2,0,12293.0,Passive,Aggressive,0.2,0.5,13557.0,0.2,0.8,0.4184269662921348,0.5815730337078652,0.4184269662921348,0.5815730337078652,5382.0,0.15,0.85,0.16737078651685394,0.8326292134831461,0.08000000000000002,0.9199999999999999,9204.0,0.4,0.6,0.09132823229350596,0.908671767706494,0.12938005390835577,0.8706199460916442,32713.0,Do_Not_Divert,-0.29326461600000003,Do_Not_Divert,-0.29326461600000003,Do_Not_Divert,-0.06695834743378457
PSU,217,Human_Single,Final-Exam-1,2,4,62275.0,1,0.4,0.128749834,4,1,3650.0,Aggressive,Aggressive,0.5,0.8,7347.0,0.8,0.2,0.7514192911057331,0.24858070889426687,0.7514192911057331,0.24858070889426687,10343.0,0.6,0.4,0.3005677164422933,0.6994322835577067,0.32000000000000006,0.6799999999999999,11809.0,0.6,0.4,0.563164820918604,0.436835179081396,0.6923076923076923,0.3076923076923077,20639.0,Divert,-0.4,Divert,-0.4,Divert,-0.436835179081396
PSU,217,Human_Single,Final-Exam-1,2,5,90277.0,1,0.4,0.462172589,4,1,6193.0,Aggressive,Aggressive,0.3,0.6,28610.0,0.6,0.4,0.5680646926840526,0.4319353073159474,0.5680646926840526,0.4319353073159474,4243.0,0.5,0.5,0.22722587707362105,0.7727741229263789,0.24,0.76,15460.0,0.55,0.45,0.46868356360196806,0.5313164363980319,0.6,0.4,27768.0,Do_Not_Divert,-0.1664406083999999,Do_Not_Divert,-0.1664406083999999,Do_Not_Divert,-0.1418326863145302
PSU,217,Human_Single,Final-Exam-1,2,6,95691.0,1,0.4,0.345811268,5,0,4649.0,Aggressive,Aggressive,0.3,0.6,13182.0,0.6,0.4,0.5821003772397566,0.4178996227602434,0.5821003772397566,0.4178996227602434,8955.0,0.5,0.5,0.23284015089590265,0.7671598491040974,0.24,0.76,24149.0,0.4,0.6,0.13175952985461178,0.8682404701453882,0.45714285714285713,0.5428571428571429,31746.0,Do_Not_Divert,-0.616754928,Divert,-0.6,Do_Not_Divert,-0.20315834837198735
