site_id,subject_id,participant_ID,age,gender,visual_impairment,visual_impairment_kind,education_associate,education_bachelor,education_certificate,education_master,education_other,education_phd,education_associate_discipline,education_master_discipline,education_certificate_discipline,education_bachelor_discipline,education_phd_discipline,education_other_type,education_other-discipline,education_current_discipline,education_current_degree,probability_statistics_training,probability_statistics_usage,geospatial_data_usage,job_title_position_1,number_years_1,employer_2,employer_3,employer_4,employer_5,employer_6,employer_7,employer_8,employer_9,employer_10,employer_1,job_title_position_10,job_title_position_9,job_title_position_8,job_title_position_7,job_title_position_6,job_title_position_5,job_title_position_4,job_title_position_3,job_title_position_2,number_years_10,number_years_9,number_years_8,number_years_7,number_years_6,number_years_5,number_years_4,number_years_3,number_years_2,geospatial_analysis_expertise,spatial_ability_rating,cognitive_reflection_cents,cognitive_reflection_minutes,cognitive_reflection_days,played_video_games_ever,played_video_games_twelve_months,video_game_time,video_game_hours_per_time,bis-bas_1,bis-bas_2,bis-bas_3,bis-bas_11,bis-bas_12,bis-bas_13,bis-bas_14,bis-bas_15,bis-bas_16,bis-bas_17,bis-bas_18,bis-bas_19,bis-bas_10,bis-bas_20,bis-bas_4,bis-bas_5,bis-bas_6,bis-bas_7,bis-bas_8,bis-bas_9,bis-bas_21,bis-bas_22,bis-bas_23,bis-bas_24,cognitive_style_1,cognitive_style_2,cognitive_style_3,cognitive_style_4,cognitive_style_5,cognitive_style_6,cognitive_style_7,cognitive_style_8,cognitive_style_9,cognitive_style_10,cognitive_style_11,cognitive_style_12,cognitive_style_13,spatial_ability_1,spatial_ability_2,spatial_ability_3,spatial_ability_4,spatial_ability_5,spatial_ability_6,spatial_ability_7,spatial_ability_8,spatial_ability_9,spatial_ability_10,spatial_ability_11,spatial_ability_12,spatial_ability_13,spatial_ability_14,spatial_ability_15,water_test_1,water_test_2,water_test_3,water_test_4,water_test_5,water_test_6,SubmitButton1
PSU,195,195,21,Male,No,,Off,Off,Off,Off,Off,Off,,,,,,,,Information Science & Technology,Bachelor of Science,elementary,occasionally,never,Student IT Group,1,Strawberry Fields Inc.,Penn State Office of Investment Management,Kneppy's Fireworks,,,,,,,Penn State Physics Department,,,,,,,Retail Salesman,Summer Database Intern,Information Support Specialist,,,,,,,.3,.3,1,none,average,10,100,24,yes,yes,day,2,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,very_true,somewhat_false,somewhat_true,very_true,very_true,somewhat_true,very_true,somewhat_true,very_true,somewhat_true,very_true,somewhat_false,somewhat_false,somewhat_true,very_true,very_true,somewhat_false,disagree,disagree,disagree,agree,agree,agree,disagree,agree,agree,agree,disagree,disagree,fox,strongly_disagree,slightly_disagree,slightly_disagree,no_agree_disagree,strongly_disagree,slightly_agree,slightly_disagree,slightly_agree,disagree,agree,strongly_agree,disagree,strongly_agree,no_agree_disagree,no_agree_disagree,b,a,e,c,b,g,
PSU,196,196,46,Male,No,,Off,Off,Off,Off,Off,Off,,,,,,,,,,none,never,occasionally,Multimedia Specialist,4,AccuWeather,,,,,,,,,Penn State University,,,,,,,,,Designer,,,,,,,,,20,novice,average,.05,5,47,yes,yes,week,5,somewhat_true,somewhat_false,somewhat_true,somewhat_false,somewhat_true,somewhat_false,somewhat_false,somewhat_false,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_false,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_false,somewhat_false,somewhat_true,somewhat_true,disagree,disagree,agree,agree,agree,agree,disagree,disagree,agree,disagree,disagree,disagree,fox,agree,slightly_disagree,no_agree_disagree,no_agree_disagree,slightly_disagree,no_agree_disagree,slightly_agree,slightly_disagree,slightly_agree,slightly_disagree,no_agree_disagree,disagree,slightly_disagree,no_agree_disagree,slightly_disagree,e,f,e,e,g,f,
PSU,197,197,49,Female,Yes,nearsighted,Off,On,Off,Off,Off,Off,,,,Information Sciences & Technology,,,,,n/a,elementary,rarely,occasionally,UX Advocate,0.5,Firebrand Tribe,Penn State,Penn State,Conduit IT,,,,,,Penn State,,,,,,QA tester  software trainer  client support,Instructional Design Assistant,Educational Technologist,UX Lead  Renegade Element,,,,,,2.5,3.0,3.5,1.5,novice,weak,10,100,47,yes,yes,year,2,somewhat_true,somewhat_false,,somewhat_true,very_true,very_true,very_true,very_true,somewhat_true,somewhat_false,somewhat_true,somewhat_true,very_true,somewhat_true,somewhat_true,very_true,somewhat_true,very_true,very_false,very_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,agree,disagree,agree,agree,fox,slightly_agree,slightly_agree,strongly_disagree,disagree,strongly_disagree,slightly_agree,slightly_agree,disagree,slightly_disagree,agree,no_agree_disagree,slightly_disagree,slightly_agree,slightly_disagree,slightly_disagree,c,g,d,d,a,e,
PSU,198,198,51,Male,Yes,near-sighted,Off,On,Off,Off,On,Off,,,,Computer Science,,Minor,Math,,,elementary,rarely,rarely,IT Architect,5,Penn State,Cornell University,TeleBeam  Inc.,Cornell University,Penn State,IBM,,,,Penn State,,,,Systems Programmer,Systems Developer,Systems Developer,VP Internet Services,Network Engineer,Manager/Research Programmer,,,,2,7,7,1,4,6,novice,average,10,5,47,yes,yes,month,1,somewhat_true,somewhat_false,very_false,somewhat_false,somewhat_false,somewhat_true,somewhat_true,very_false,somewhat_true,somewhat_true,somewhat_true,very_true,somewhat_true,very_false,very_true,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_false,very_false,very_false,very_true,very_true,agree,disagree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,fox,slightly_agree,no_agree_disagree,slightly_agree,no_agree_disagree,strongly_disagree,slightly_agree,agree,disagree,agree,slightly_disagree,no_agree_disagree,slightly_disagree,no_agree_disagree,disagree,slightly_disagree,g,b,d,d,c,d,
PSU,199,199,18,Female,Yes,prescription glasses,Off,Off,Off,Off,Off,Off,,,,,,,,Mechanical Engineering,Bachelor/Freshmen,elementary,occasionally,rarely,Sales Associate,2,Navy Reserves (ROTC),,,,,,,,,Foot Locker Inc. ,,,,,,,,,Midshipman,,,,,,,,,1,none,good,10,5,47,yes,yes,year,1,somewhat_false,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_false,very_true,somewhat_false,somewhat_false,somewhat_true,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_true,very_true,somewhat_false,somewhat_true,somewhat_false,very_true,somewhat_false,somewhat_true,very_true,somewhat_false,agree,disagree,agree,agree,agree,agree,agree,disagree,agree,disagree,agree,agree,fox,slightly_agree,slightly_disagree,slightly_disagree,slightly_agree,slightly_disagree,slightly_disagree,slightly_agree,disagree,agree,disagree,disagree,disagree,slightly_disagree,slightly_agree,disagree,c,c,e,d,a,b,
PSU,200,200,20,Male,Yes,Corrective Lenses,Off,Off,Off,Off,Off,Off,,,,,,,,Information Sciences and Technology,Bachelor Degree/Sophomore,elementary,occasionally,never,Grill Cook,1,Best Buy,,,,,,,,,Chipotle,,,,,,,,,Sales Associate,,,,,,,,,2,none,average,5,100,24,yes,yes,day,1.5,very_true,somewhat_true,very_true,very_false,very_true,very_true,very_true,somewhat_true,somewhat_true,somewhat_true,very_true,somewhat_true,very_true,very_true,very_true,very_true,somewhat_true,very_true,somewhat_false,very_true,very_true,somewhat_true,very_true,very_true,disagree,disagree,agree,agree,agree,agree,disagree,agree,agree,disagree,disagree,disagree,fox,slightly_agree,strongly_agree,agree,slightly_disagree,disagree,strongly_agree,strongly_disagree,slightly_disagree,strongly_disagree,strongly_agree,slightly_disagree,slightly_disagree,agree,disagree,slightly_disagree,f,a,f,b,b,b,
PSU,201,201,18,Male,No,,Off,Off,Off,Off,Off,Off,,,,,,,,,,elementary,rarely,never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,weak,5,5,47,yes,yes,week,5,very_true,very_false,somewhat_true,very_false,very_true,very_true,very_true,somewhat_true,very_true,very_true,very_true,very_true,very_true,very_true,very_true,very_true,very_true,very_true,very_true,very_true,very_true,very_false,very_true,very_true,disagree,agree,disagree,disagree,agree,agree,disagree,disagree,agree,agree,disagree,agree,fox,disagree,slightly_disagree,no_agree_disagree,strongly_disagree,strongly_disagree,strongly_agree,strongly_disagree,no_agree_disagree,no_agree_disagree,strongly_agree,no_agree_disagree,strongly_disagree,strongly_agree,slightly_disagree,agree,c,c,f,c,f,d,
PSU,202,202,22,Male,No,,Off,Off,Off,Off,Off,Off,,,,,,,,Information Sciences and Technology ,Bachelors,none,rarely,never,Campus Ambassador ,4,Microsoft ,,,,,,,,,Microsoft ,,,,,,,,,Program Manager ,,,,,,,,,1,none,weak,10,100,24,yes,yes,month,2,very_false,very_false,very_true,very_true,somewhat_true,somewhat_false,somewhat_true,somewhat_false,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_false,somewhat_false,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_false,very_true,very_true,disagree,disagree,disagree,disagree,disagree,agree,agree,disagree,agree,agree,disagree,disagree,fox,strongly_disagree,slightly_agree,disagree,strongly_disagree,agree,slightly_agree,disagree,slightly_agree,disagree,disagree,agree,strongly_disagree,agree,disagree,disagree,f,a,f,c,b,c,
PSU,203,203,24,Male,No,,Off,On,Off,On,Off,Off,,Homeland Security / GEOINT,,Justice Law and Society,,,,,,elementary,occasionally,occasionally,Management Analyst (Consultant),1,US Dept of State,Executive Office of the President,LMI,,,,,,,US Dept Health & Human Services,,,,,,,Survey Research Intern,National Security Intern / OVP / NSA,Program Assistant,,,,,,,.5,.5,2,intermediate,average,5,100,47,yes,,month,2,very_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,very_false,somewhat_false,somewhat_true,somewhat_true,very_true,somewhat_true,somewhat_true,,somewhat_true,very_true,very_true,somewhat_true,somewhat_true,somewhat_false,somewhat_false,somewhat_true,somewhat_true,agree,disagree,disagree,disagree,agree,disagree,agree,disagree,agree,agree,disagree,disagree,fox,slightly_agree,disagree,no_agree_disagree,slightly_disagree,agree,slightly_disagree,agree,disagree,slightly_agree,agree,no_agree_disagree,strongly_disagree,disagree,slightly_agree,disagree,c,d,f,e,a,f,
PSU,204,204,23,Male,No,N/A,Off,On,Off,Off,Off,Off,,,,Geography - Geospatial and Environmental Analysis,,,,Homeland Security: Geospatial Intelligence,Master's,elementary,rarely,often,Test/Systems Engineer,2,Center for Geospatial Information Technology - Virginia Tech,,,,,,,,,The SI Organization,,,,,,,,,GIS Analyst,,,,,,,,,2,intermediate,good,5,500,47,yes,yes,week,4,very_true,somewhat_true,somewhat_true,somewhat_false,very_true,somewhat_false,very_true,somewhat_true,somewhat_true,,very_true,somewhat_true,somewhat_false,very_true,very_true,very_true,very_true,very_true,somewhat_false,somewhat_true,somewhat_true,very_true,very_true,somewhat_false,agree,disagree,agree,agree,agree,agree,disagree,agree,agree,agree,disagree,disagree,fox,agree,disagree,agree,agree,slightly_agree,strongly_disagree,slightly_agree,strongly_disagree,agree,disagree,disagree,strongly_disagree,strongly_disagree,agree,disagree,c,g,c,d,a,e,
PSU,205,205,31,Male,No,,Off,On,Off,Off,Off,Off,,,,Criminal Justice,,,,Homeland Security - GEOINT,MPS,elementary,never,rarely,Chief Petty Officer,13,,,,,,,,,,US Navy,,,,,,,,,,,,,,,,,,,none,average,5,5,47,yes,yes,year,2,very_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_false,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,somewhat_false,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,agree,disagree,disagree,disagree,agree,agree,disagree,agree,agree,disagree,agree,agree,fox,agree,slightly_disagree,slightly_agree,agree,no_agree_disagree,disagree,slightly_agree,disagree,slightly_agree,slightly_disagree,slightly_disagree,agree,disagree,slightly_agree,disagree,c,d,e,e,f,d,
PSU,206,206,32,Male,No,,Off,On,On,Off,Off,Off,,,GIS,Engineering Geology,,,,,,intermediate,occasionally,often,Information Systems Engineer  Sr. ,4,IIF Data Solutions,Dewberry & Davis LLC,ATC Associates,Virginia Army National Guard,,,,,,The MITRE Corporation,,,,,,Sergeant,Geologist,GIS Analyst/Developer,GIS Developer,,,,,,8,1,4,1,intermediate,excellent,.05,5,47,yes,yes,month,4,very_true,somewhat_false,very_true,somewhat_false,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,very_true,very_true,very_true,somewhat_false,somewhat_true,somewhat_false,somewhat_true,very_true,somewhat_true,agree,agree,disagree,agree,agree,disagree,agree,agree,agree,agree,disagree,disagree,fox,agree,disagree,agree,agree,agree,disagree,agree,disagree,agree,strongly_disagree,disagree,strongly_disagree,strongly_disagree,agree,disagree,c,g,f,d,a,f,
PSU,207,207,22,Female,No,,Off,On,Off,Off,Off,Off,,,,Geography  GIS concentration,,,,,,elementary,occasionally,often,Computer Science Staff - Analyst,~2,,,,,,,,,,MITRE,,,,,,,,,,,,,,,,,,,novice,average,5,20,,yes,no,year,1,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,very_false,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_false,somewhat_true,somewhat_true,agree,,,,agree,,,,agree,,,agree,fox,slightly_agree,slightly_disagree,slightly_agree,slightly_agree,disagree,slightly_disagree,slightly_agree,slightly_disagree,slightly_agree,slightly_agree,slightly_agree,strongly_disagree,disagree,slightly_agree,slightly_disagree,c,f,f,d,a,e,
PSU,208,208,55,Female,No,,On,On,Off,Off,Off,Off,Liberal Arts,,,Geography,,,,,,elementary,occasionally,often,Sr Computer Science Engineer,1.3,Applied Data Consultants,SAIC,General Dynamics,,,,,,,MITRE,,,,,,,Sr Geospatial Engineer,Geospatial Analyst,Geospatial Analyst,,,,,,,6,1,1,expert,excellent,10,100,24,yes,yes,month,1,very_true,somewhat_true,somewhat_true,somewhat_false,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,very_true,very_true,very_true,somewhat_true,very_true,very_true,very_true,very_true,very_true,very_true,very_true,somewhat_true,very_true,very_true,disagree,disagree,disagree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,fox,agree,disagree,agree,strongly_agree,strongly_agree,disagree,strongly_agree,disagree,strongly_agree,slightly_disagree,slightly_disagree,strongly_disagree,strongly_disagree,agree,strongly_disagree,a,c,d,d,b,d,
PSU,209,209,38,Male,Yes,Red/green deficiency,Off,On,On,Off,Off,Off,,,GIS  GEOINT,BS  Biology,,,,Geoinformatics and GEOINT,Master's,elementary,rarely,occasionally,Engineering Technician,9,United States Marine Corps,,,,,,,,,Naval Sea Systems Command,,,,,,,,,Combat Engineer,,,,,,,,,4,novice,average,10,100,12,yes,yes,month,1,very_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,very_true,somewhat_false,somewhat_false,very_true,,somewhat_true,very_true,somewhat_true,somewhat_true,very_true,very_true,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_false,very_true,very_true,disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,agree,agree,disagree,disagree,fox,strongly_agree,slightly_agree,slightly_agree,slightly_disagree,strongly_agree,strongly_agree,strongly_agree,disagree,agree,agree,disagree,slightly_agree,agree,disagree,slightly_agree,c,b,e,e,a,d,
MCL,210,210,40,Female,Yes,color blindness,Off,On,On,On,Off,Off,,Geography/GIS,GIS,Elementary Education,,,,,,intermediate,occasionally,often,Geographer,6.5,Ohio State,Platts,MLH Services,Janus Technologies,Various,,,,,US Census Bureau,,,,,Substitute teacher,Software Developer,Software Developer,Spatial Software Developer,Research Assistant,,,,,1,5,1.5,3,1.5,novice,good,5,5,47,yes,no,year,1,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,somewhat_true,somewhat_true,very_true,somewhat_true,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,agree,fox,slightly_agree,no_agree_disagree,no_agree_disagree,slightly_agree,agree,no_agree_disagree,strongly_agree,disagree,agree,agree,no_agree_disagree,disagree,no_agree_disagree,slightly_disagree,slightly_disagree,c,f,d,g,a,d,
MCL,211,211,24,Male,No,,Off,On,Off,Off,Off,Off,,,,GIS,,,,,,elementary,rarely,,GIS Analyst I,2,Bank of America ,,,,,,,,,Michael Baker International ,,,,,,,,,Teller,,,,,,,,,3,none,average,10,100,47,yes,yes,week,4,very_true,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,very_true,somewhat_true,somewhat_true,very_true,very_true,somewhat_false,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,fox,agree,slightly_disagree,slightly_agree,strongly_agree,agree,disagree,agree,disagree,agree,,disagree,disagree,disagree,agree,disagree,c,a,e,e,a,b,
MCL,212,212,32,Male,No,,Off,On,Off,On,Off,Off,,Geospatial Information Science,,History,,,,,,intermediate,occasionally,often,GIS Analyst,3,Medical Care Development International,Institute for Study of Terrorism and Responses to Terrorism (START),Accurate Infrastructure Data  Inc ,US Army,,,,,,Michael Baker International,,,,,,Field Artillery Surveyor/Team Leader,Surveyor,GIS Intern,GIS Consultant,,,,,,4,1,1,1,expert,excellent,10,100,24,yes,no,year,0,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_false,very_true,somewhat_false,somewhat_false,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_false,very_true,somewhat_true,very_false,very_true,somewhat_false,somewhat_true,somewhat_false,very_true,somewhat_true,somewhat_false,agree,disagree,agree,disagree,agree,agree,disagree,agree,agree,disagree,disagree,disagree,fox,strongly_agree,strongly_disagree,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,strongly_agree,strongly_disagree,strongly_agree,strongly_disagree,strongly_disagree,strongly_agree,strongly_disagree,strongly_agree,strongly_disagree,c,c,d,e,a,d,
MCL,213,213,29,Female,No,,Off,On,Off,Off,On,Off,,,,Criminal Justice and Criminology,,minor,Geographic Information Sciences,Geographic Information Systems,Master's Certificate,elementary,never,never,GIS Associate III,5,,,,,,,,,,Michael Baker International,,,,,,,,,,,,,,,,,,,none,average,10,20,24,yes,no,year,5,very_true,very_false,somewhat_true,somewhat_true,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_false,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,very_true,somewhat_false,very_true,somewhat_true,somewhat_true,very_false,somewhat_false,very_true,somewhat_true,agree,disagree,agree,disagree,disagree,agree,agree,disagree,agree,agree,disagree,agree,fox,strongly_disagree,slightly_agree,strongly_disagree,strongly_disagree,strongly_disagree,agree,no_agree_disagree,slightly_agree,slightly_disagree,slightly_agree,agree,slightly_agree,agree,slightly_disagree,no_agree_disagree,b,d,f,g,f,e,
MCL,214,214,31,Male,No,,On,On,On,Off,Off,Off,Communications Technology,,Geospatial Intelligence,Social Sciences,,,,,,elementary,rarely,often,ISR Targeteer,3,United States Air Force,,,,,,,,,Leidos,,,,,,,,,Intelligence Analyst,,,,,,,,,8,intermediate,average,10,100,47,yes,yes,day,1,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,somewhat_true,somewhat_true,very_true,very_true,very_true,very_true,very_true,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_true,very_true,somewhat_true,agree,disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,disagree,agree,disagree,fox,slightly_agree,slightly_disagree,agree,agree,agree,disagree,agree,disagree,agree,disagree,disagree,no_agree_disagree,disagree,disagree,disagree,c,c,e,d,a,f,
PSU,215,215,60,Male,No,,Off,On,Off,Off,Off,Off,,,,Geography,,,,,,intermediate,rarely,often,Senior System Engineer,15,Intergraph Corporation,US Army,,,,,,,,BAE Systems,,,,,,,,Terrain Analysis Warrant Officer,Senior System Engineer,,,,,,,,14,10,expert,excellent,10,5,47,yes,yes,day,0.5,somewhat_true,somewhat_true,somewhat_false,somewhat_false,somewhat_false,somewhat_false,somewhat_false,somewhat_false,somewhat_false,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_false,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_false,somewhat_false,somewhat_true,somewhat_true,somewhat_false,agree,disagree,agree,agree,disagree,agree,disagree,agree,agree,disagree,disagree,disagree,fox,agree,disagree,agree,strongly_agree,strongly_agree,strongly_disagree,strongly_agree,disagree,strongly_agree,disagree,disagree,disagree,strongly_disagree,strongly_agree,strongly_disagree,c,c,c,e,a,d,
PSU,216,216,27,Male,No,,Off,On,On,Off,Off,Off,,,Geospatial Intelligence,Geology,,,,,,intermediate,occasionally,often,Data Scientist,3.5,,,,,,,,,,DigitalGlobe,,,,,,,,,,,,,,,,,,,expert,excellent,5,5,24,yes,yes,week,2,very_true,somewhat_true,very_true,very_true,very_true,somewhat_true,very_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,very_true,somewhat_true,somewhat_true,very_true,very_true,somewhat_false,very_true,somewhat_false,very_true,somewhat_true,somewhat_true,somewhat_true,very_true,agree,disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,agree,agree,disagree,fox,agree,slightly_agree,agree,agree,agree,disagree,strongly_agree,no_agree_disagree,strongly_agree,no_agree_disagree,slightly_disagree,disagree,strongly_disagree,slightly_agree,strongly_disagree,c,c,e,e,a,d,
PSU,217,217,28,Male,No,,Off,On,Off,Off,Off,Off,,,,Government and Politics,,,,Geospatial Intelligence Applications,Certificate,elementary,rarely,rarely,Logistics Manager,2,World Resources Institute,Envirnomental Law Institute,,,,,,,,JMT Sales Inc.,,,,,,,,Intern,Intern,,,,,,,,.5,.5,none,good,5,100,47,yes,yes,day,0.5,very_true,very_false,somewhat_false,very_true,somewhat_false,very_true,very_true,somewhat_true,very_true,somewhat_true,somewhat_true,very_true,somewhat_false,somewhat_true,very_true,somewhat_true,very_true,somewhat_true,very_true,somewhat_true,somewhat_false,somewhat_false,very_true,very_true,disagree,disagree,agree,agree,,disagree,disagree,disagree,agree,agree,disagree,agree,fox,slightly_agree,agree,no_agree_disagree,slightly_agree,no_agree_disagree,no_agree_disagree,strongly_agree,no_agree_disagree,agree,no_agree_disagree,slightly_disagree,strongly_disagree,strongly_disagree,agree,disagree,b,b,c,e,f,f,
PSU,218,218,27,Male,Yes,Near-sighted  I wear contacts,Off,On,Off,On,On,Off,,Latin American Studies,,Political Science  Spanish,,Graduate Certificate,Geospatial Intelligence,GIS,Master,elementary,rarely,occasionally,Geospatial Analyst,2,World Bank Group,,,,,,,,,Navanti Group,,,,,,,,,GIS Analyst,,,,,,,,,1,intermediate,good,10,5,47,yes,yes,month,5,somewhat_true,somewhat_false,somewhat_true,somewhat_false,somewhat_true,somewhat_false,somewhat_true,very_false,somewhat_true,very_true,somewhat_true,very_false,somewhat_false,somewhat_true,very_true,very_true,somewhat_true,somewhat_true,somewhat_true,very_true,somewhat_false,somewhat_false,very_true,somewhat_true,disagree,agree,disagree,disagree,agree,agree,agree,disagree,agree,agree,disagree,agree,hedgehog,slightly_agree,agree,agree,strongly_agree,strongly_agree,slightly_disagree,strongly_agree,disagree,strongly_agree,agree,slightly_disagree,disagree,disagree,slightly_agree,strongly_disagree,f,d,c,g,c,d,
PSU,219,219,35,Female,No,,Off,On,Off,Off,Off,Off,,,,Human Services,,,,International Studies/ GIS Certificate,Associates,none,rarely,rarely,DataAnalyst,1,Virginia Center for Behavioral Rehab,City Of Richmond ,,,,,,,,Forfeiture Support Associates/ ATF,,,,,,,,Human Services Administrator/ Division Chief,Human Services Coordiantor,,,,,,,,3,2,none,average,10,100,24,yes,no,month,2,somewhat_true,somewhat_false,,somewhat_true,very_true,somewhat_true,very_true,somewhat_true,somewhat_true,very_true,very_true,somewhat_true,very_true,very_true,very_true,very_true,,very_true,somewhat_true,somewhat_true,very_true,very_true,very_true,somewhat_true,disagree,agree,disagree,disagree,disagree,agree,disagree,agree,agree,disagree,agree,disagree,fox,agree,no_agree_disagree,slightly_agree,slightly_agree,disagree,slightly_agree,slightly_disagree,slightly_agree,slightly_agree,disagree,disagree,disagree,slightly_disagree,agree,disagree,c,a,f,c,,c,
PSU,220,220,37,Female,No,,Off,On,Off,On,Off,Off,,Geography,,Geography,,,,,Not currently enrolled,elementary,rarely,often,Project Manager,13,,,,,,,,,,Michael Baker Jr.  Inc.,,,,,,,,,,,,,,,,,,,novice,excellent,5,100,24,yes,no,year,1,very_true,very_false,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_false,somewhat_true,very_true,somewhat_true,somewhat_false,very_true,very_true,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_false,somewhat_false,somewhat_true,somewhat_true,agree,disagree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,disagree,hedgehog,agree,disagree,no_agree_disagree,slightly_agree,slightly_disagree,slightly_disagree,agree,disagree,agree,no_agree_disagree,no_agree_disagree,slightly_disagree,disagree,slightly_agree,disagree,b,b,d,c,b,c,
MCL,221,221,30,Male,No,,On,Off,Off,Off,Off,Off,1 in Communications  1 in General Studies,,,,,,,IT Management,BS,elementary,occasionally,often,All source intelligence analyst,8.5,,,,,,,,,,USAF,,,,,,,,,,,,,,,,,,,novice,average,5,20,47,yes,yes,day,1,somewhat_false,somewhat_true,very_false,somewhat_true,somewhat_true,very_false,somewhat_false,somewhat_true,very_false,very_false,somewhat_false,very_true,somewhat_true,somewhat_true,very_true,very_true,somewhat_false,somewhat_true,very_false,somewhat_true,somewhat_true,very_true,somewhat_true,very_true,disagree,disagree,disagree,agree,agree,agree,disagree,agree,disagree,agree,disagree,disagree,fox,agree,slightly_agree,slightly_agree,agree,slightly_agree,slightly_agree,strongly_agree,disagree,strongly_agree,no_agree_disagree,slightly_disagree,slightly_disagree,strongly_disagree,slightly_agree,slightly_disagree,c,g,e,d,a,d,
MCL,222,222,31,Male,No,,On,On,Off,Off,Off,Off,Intelligence Operations,,,BS Geography,,,,Geographic Information Technology,Master,elementary,rarely,often,Wide Area Persistent Surveillance Analyst ,1,US Army,,,,,,,,,Intrepid Solutions,,,,,,,,,Imagery Analyst,,,,,,,,,4,intermediate,good,0.10,100,24,yes,no,year,2,very_true,very_true,somewhat_true,somewhat_false,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_false,very_true,somewhat_true,very_true,somewhat_true,very_true,very_true,very_true,very_true,very_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,very_true,very_true,agree,agree,disagree,agree,agree,agree,agree,disagree,agree,disagree,agree,agree,fox,agree,slightly_disagree,agree,agree,strongly_agree,slightly_disagree,agree,disagree,agree,slightly_disagree,no_agree_disagree,disagree,disagree,slightly_agree,disagree,c,c,f,e,a,d,
