site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_opportunity_U_1,red_activity_detected_1,red_tactics_probs_time,red_tactics_probs_tactic_1,red_tactics_probs_tactic_2,red_tactics_batch_plot_trials_reviewed,red_tactics_batch_plot_trials_total,red_tactics_actual_red_tactic,bluebook_P-Sensitive_prob_1,bluebook_U-Sensitive_prob_1,probs_Pp_time,probs_Pp_1,probs_Pp_normative_1,blue_action_time,blue_action_1,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_expected_utility
PSU,044,Human_Single,Sample-Exam-2,5,33,13400.0,1,1.0,0.44514585412557806,4,0,2527.0,37.0,63.0,0,32,U-Sensitive,0.4,0.8,6287.0,0.75,0.568426792628952,3026.0,Divert,-0.25,Divert,-0.25,Do_Not_Divert,-0.24944452961438662
PSU,044,Human_Single,Sample-Exam-2,5,34,12886.0,1,0.4,0.3602641997703626,4,1,5054.0,27.0,73.0,0,33,U-Sensitive,0.4,0.8,4212.0,0.7,0.5524302767007565,1950.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.4475697232992435
PSU,044,Human_Single,Sample-Exam-2,5,35,18189.0,1,0.4,0.3225367694825212,3,1,3775.0,16.0,84.0,0,34,U-Sensitive,0.4,0.2,7410.0,0.35,0.32930334209480694,6240.0,Do_Not_Divert,-0.37267278408670546,Do_Not_Divert,-0.37267278408670546,Do_Not_Divert,-0.3506354094500814
PSU,044,Human_Single,Sample-Exam-2,5,36,28517.0,1,0.7,0.370072156321682,2,1,15834.0,16.0,84.0,27,35,U-Sensitive,0.4,0.2,9938.0,0.25,0.323525042369731,1809.0,Do_Not_Divert,-0.129927843678318,Do_Not_Divert,-0.129927843678318,Do_Not_Divert,-0.16813964452414248
PSU,044,Human_Single,Sample-Exam-2,5,37,11107.0,1,0.9,0.6221847653178568,2,1,2730.0,16.0,84.0,0,36,U-Sensitive,0.4,0.2,4524.0,0.25,0.3172301349238571,3183.0,Do_Not_Divert,0.12218476531785682,Do_Not_Divert,0.12218476531785682,Do_Not_Divert,0.15504275834969414
PSU,044,Human_Single,Sample-Exam-2,5,38,15522.0,1,1.0,0.05851795340066013,2,0,2824.0,16.0,84.0,0,37,U-Sensitive,0.6,0.2,4961.0,0.3,0.42092661686397814,5990.0,Do_Not_Divert,-0.5297784559192078,Do_Not_Divert,-0.5297784559192078,Divert,-0.5790733831360219
PSU,044,Human_Single,Sample-Exam-2,5,39,12465.0,1,1.0,0.26757915107172003,2,1,2060.0,16.0,84.0,0,38,U-Sensitive,0.4,0.2,6255.0,0.23,0.30086575319819486,1950.0,Do_Not_Divert,-0.21382718101401757,Do_Not_Divert,-0.21382718101401757,Do_Not_Divert,-0.27970989508708327
PSU,044,Human_Single,Sample-Exam-2,5,40,16224.0,1,1.0,0.46259323796033636,4,1,2153.0,16.0,84.0,0,39,U-Sensitive,0.4,0.8,5725.0,0.77,0.6139472774774777,5928.0,Divert,-0.22999999999999998,Divert,-0.22999999999999998,Do_Not_Divert,-0.18372623770799484
PSU,045,Human_Single,Sample-Exam-2,5,1,23603.0,1,1.0,0.31497503765204016,3,0,NaN,NaN,NaN,NaN,0,P-Sensitive,0.4,0.2,14976.0,0.65,0.30000000000000004,7815.0,Divert,-0.35,Divert,-0.35,Do_Not_Divert,-0.33304493222632775
PSU,045,Human_Single,Sample-Exam-2,5,2,19344.0,1,0.4,0.5063359234067369,2,0,8517.0,50.0,50.0,0,1,P-Sensitive,0.4,0.2,6724.0,0.65,0.3333333333333333,3447.0,Do_Not_Divert,0.016473400857516054,Do_Not_Divert,0.016473400857516054,Do_Not_Divert,0.008447897875649257
PSU,045,Human_Single,Sample-Exam-2,5,3,9344.0,1,0.7,0.5833671913934919,3,1,1201.0,50.0,50.0,0,2,P-Sensitive,0.4,0.2,5460.0,0.3,0.32,1950.0,Do_Not_Divert,0.15006094450828544,Do_Not_Divert,0.15006094450828544,Do_Not_Divert,0.16006500747550448
PSU,045,Human_Single,Sample-Exam-2,5,4,11294.0,1,0.4,0.18294592578280877,2,0,1529.0,50.0,50.0,0,3,P-Sensitive,0.6,0.2,7550.0,0.7,0.5,1498.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.5
PSU,045,Human_Single,Sample-Exam-2,5,5,10063.0,1,0.7,0.600383523270104,2,0,624.0,50.0,50.0,0,4,P-Sensitive,0.4,0.2,4524.0,0.5,0.3410520256170397,4213.0,Divert,-0.5,Do_Not_Divert,0.20076704654020805,Do_Not_Divert,0.13694401579937687
PSU,045,Human_Single,Sample-Exam-2,5,6,13150.0,1,0.9,0.35399626921032723,2,1,1435.0,50.0,50.0,0,5,P-Sensitive,0.4,0.2,7425.0,0.75,0.3248154218606679,3635.0,Do_Not_Divert,-0.4380111923690183,Divert,-0.25,Do_Not_Divert,-0.1896970536387158
PSU,045,Human_Single,Sample-Exam-2,5,7,8752.0,1,1.0,0.4936615703684375,5,1,999.0,50.0,50.0,0,6,P-Sensitive,0.4,0.8,5039.0,0.2,0.5833369334991367,1809.0,Do_Not_Divert,-0.012676859263125007,Do_Not_Divert,-0.012676859263125007,Do_Not_Divert,-0.03697440104475734
PSU,045,Human_Single,Sample-Exam-2,5,8,21419.0,1,0.4,0.2934773373366659,5,0,1076.0,50.0,50.0,0,7,P-Sensitive,0.4,0.8,17940.0,0.4,0.5678979180658161,1638.0,Divert,-0.6,Divert,-0.6,Divert,-0.43210208193418387
PSU,045,Human_Single,Sample-Exam-2,5,9,10795.0,1,0.7,0.11321259137099404,3,0,1201.0,50.0,50.0,0,8,U-Sensitive,0.6,0.2,6755.0,0.9,0.39694588071716885,2121.0,Divert,-0.09999999999999998,Divert,-0.09999999999999998,Divert,-0.6030541192828311
PSU,045,Human_Single,Sample-Exam-2,5,10,8377.0,1,0.4,0.03376673619351811,5,0,1154.0,50.0,50.0,0,9,U-Sensitive,0.6,0.8,4103.0,0.99,0.6881006199225657,2325.0,Divert,-0.010000000000000009,Divert,-0.010000000000000009,Divert,-0.31189938007743434
PSU,045,Human_Single,Sample-Exam-2,5,11,10655.0,1,0.4,0.18404820457740712,3,0,1467.0,50.0,50.0,0,10,U-Sensitive,0.6,0.2,6723.0,0.7,0.426299273976835,1810.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.573700726023165
PSU,045,Human_Single,Sample-Exam-2,5,12,10374.0,1,0.7,0.38887270333701096,3,0,874.0,50.0,50.0,0,11,U-Sensitive,0.4,0.2,4305.0,0.6,0.3091497344998376,4540.0,Do_Not_Divert,-0.40005826798676053,Divert,-0.4,Do_Not_Divert,-0.2061298455542865
PSU,045,Human_Single,Sample-Exam-2,5,13,7738.0,1,0.9,0.057387496806439176,2,0,998.0,50.0,50.0,0,12,U-Sensitive,0.6,0.2,3932.0,0.99,0.40536173084172955,1809.0,Divert,-0.010000000000000009,Divert,-0.010000000000000009,Divert,-0.5946382691582704
PSU,045,Human_Single,Sample-Exam-2,5,14,8034.0,1,1.0,0.2662596063096403,3,0,702.0,50.0,50.0,0,13,U-Sensitive,0.4,0.2,4695.0,0.6,0.2918186786344388,1919.0,Do_Not_Divert,-0.8414654172852949,Divert,-0.4,Do_Not_Divert,-0.40925887698128566
PSU,045,Human_Single,Sample-Exam-2,5,15,8782.0,1,1.0,0.5064099674647828,5,1,1014.0,50.0,50.0,0,14,U-Sensitive,0.4,0.8,4742.0,0.5,0.6344530460867768,1747.0,Do_Not_Divert,0.0320498373239142,Do_Not_Divert,0.0320498373239142,Do_Not_Divert,0.04066823383348607
PSU,045,Human_Single,Sample-Exam-2,5,16,9251.0,1,0.4,0.1598291374233498,2,1,1373.0,50.0,50.0,0,15,U-Sensitive,0.6,0.2,5351.0,0.85,0.391622221446807,1498.0,Divert,-0.15000000000000002,Divert,-0.15000000000000002,Do_Not_Divert,-0.532873875494977
PSU,045,Human_Single,Sample-Exam-2,5,17,7956.0,1,0.7,0.16660703387149745,2,1,1061.0,50.0,50.0,0,16,U-Sensitive,0.6,0.2,4602.0,0.9,0.3698856196979251,1560.0,Divert,-0.09999999999999998,Divert,-0.09999999999999998,Do_Not_Divert,-0.49326905551748207
PSU,045,Human_Single,Sample-Exam-2,5,18,9438.0,1,0.4,0.21396188864545995,4,0,1077.0,50.0,50.0,0,17,U-Sensitive,0.6,0.8,5491.0,0.8,0.6993843533354758,2028.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3006156466645242
PSU,045,Human_Single,Sample-Exam-2,5,19,8705.0,1,0.4,0.5406303245778592,2,0,1124.0,50.0,50.0,0,18,U-Sensitive,0.4,0.2,5226.0,0.5,0.30785169833924314,1560.0,Do_Not_Divert,0.0812606491557184,Do_Not_Divert,0.0812606491557184,Do_Not_Divert,0.05003245770147459
PSU,045,Human_Single,Sample-Exam-2,5,20,7644.0,1,0.7,0.5331279305207988,2,0,1123.0,50.0,50.0,0,19,U-Sensitive,0.4,0.2,4228.0,0.5,0.3004328847107362,1591.0,Do_Not_Divert,0.06625586104159753,Do_Not_Divert,0.06625586104159753,Do_Not_Divert,0.03981087892344166
PSU,045,Human_Single,Sample-Exam-2,5,21,11295.0,1,0.4,0.4187358626187436,4,1,1061.0,50.0,50.0,0,20,U-Sensitive,0.4,0.8,6505.0,0.3,0.5616701509435701,2933.0,Do_Not_Divert,-0.1950339297150153,Do_Not_Divert,-0.1950339297150153,Do_Not_Divert,-0.3651491224738343
PSU,045,Human_Single,Sample-Exam-2,5,22,9968.0,1,0.4,0.024153519977379245,2,1,1232.0,50.0,50.0,0,21,U-Sensitive,0.6,0.2,4867.0,0.99,0.44701190899741206,3011.0,Divert,-0.010000000000000009,Divert,-0.010000000000000009,Divert,-0.552988091002588
PSU,045,Human_Single,Sample-Exam-2,5,23,8533.0,1,0.7,0.4565132762271018,4,0,1716.0,50.0,50.0,0,22,U-Sensitive,0.4,0.8,4462.0,0.5,0.5654696796587653,1544.0,Divert,-0.5,Do_Not_Divert,-0.17394689509159278,Do_Not_Divert,-0.19672339009015963
PSU,045,Human_Single,Sample-Exam-2,5,24,7051.0,1,0.4,0.1338524466475317,2,0,765.0,50.0,50.0,0,23,U-Sensitive,0.6,0.2,3837.0,0.9,0.4427843610317199,1716.0,Divert,-0.09999999999999998,Divert,-0.09999999999999998,Divert,-0.5572156389682801
PSU,045,Human_Single,Sample-Exam-2,5,25,12106.0,1,0.7,0.2838746088141805,5,0,1014.0,50.0,50.0,0,24,U-Sensitive,0.4,0.8,6833.0,0.75,0.5685640604325018,3417.0,Divert,-0.25,Divert,-0.25,Divert,-0.43143593956749815
PSU,045,Human_Single,Sample-Exam-2,5,26,9298.0,1,0.4,0.03420144334578612,2,0,1170.0,50.0,50.0,0,25,U-Sensitive,0.6,0.2,5257.0,0.99,0.4392628440379779,2091.0,Do_Not_Divert,-1.844562284350687,Divert,-0.010000000000000009,Divert,-0.5607371559620221
PSU,045,Human_Single,Sample-Exam-2,5,27,7924.0,1,0.7,0.16372686269985226,3,1,1014.0,50.0,50.0,0,26,U-Sensitive,0.6,0.2,4508.0,0.8,0.42886351618796825,1732.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.5711364838120317
PSU,045,Human_Single,Sample-Exam-2,5,28,8409.0,1,0.4,0.17171667236987354,2,0,1139.0,50.0,50.0,0,27,U-Sensitive,0.6,0.2,3791.0,0.8,0.45806426895304425,1544.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.5419357310469557
PSU,045,Human_Single,Sample-Exam-2,5,29,6677.0,1,0.4,0.22717295455317754,2,0,796.0,50.0,50.0,0,28,U-Sensitive,0.6,0.2,3510.0,0.8,0.48883836117965374,1357.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.5111616388203463
PSU,045,Human_Single,Sample-Exam-2,5,30,9157.0,1,0.7,0.08962620493144347,2,1,1201.0,50.0,50.0,0,29,U-Sensitive,0.6,0.2,5741.0,0.95,0.47763524783857764,1560.0,Do_Not_Divert,-1.5594204212605147,Divert,-0.050000000000000044,Divert,-0.5223647521614223
PSU,045,Human_Single,Sample-Exam-2,5,31,9766.0,1,0.9,0.4106588140702512,2,0,1045.0,50.0,50.0,0,30,U-Sensitive,0.4,0.2,6162.0,0.55,0.33137034612732713,1841.0,Do_Not_Divert,-0.19655060904544744,Do_Not_Divert,-0.19655060904544744,Do_Not_Divert,-0.11842007881986702
PSU,045,Human_Single,Sample-Exam-2,5,32,10327.0,1,1.0,0.3664713149641192,2,0,1248.0,50.0,50.0,0,31,U-Sensitive,0.4,0.2,5725.0,0.5,0.3238689617945177,2449.0,Divert,-0.5,Do_Not_Divert,-0.26705737007176156,Do_Not_Divert,-0.17298318636943144
PSU,045,Human_Single,Sample-Exam-2,5,33,9999.0,1,1.0,0.44514585412557806,4,0,2199.0,50.0,50.0,0,32,U-Sensitive,0.4,0.8,5148.0,0.55,0.568426792628952,1701.0,Do_Not_Divert,-0.24135824184745658,Do_Not_Divert,-0.24135824184745658,Do_Not_Divert,-0.24944452961438662
PSU,045,Human_Single,Sample-Exam-2,5,34,10811.0,1,0.4,0.3602641997703626,4,1,1935.0,50.0,50.0,0,33,U-Sensitive,0.4,0.8,4898.0,0.45,0.5524302767007565,2980.0,Do_Not_Divert,-0.5030488808266946,Do_Not_Divert,-0.5030488808266946,Divert,-0.4475697232992435
PSU,045,Human_Single,Sample-Exam-2,5,35,192193.0,1,0.4,0.3225367694825212,3,1,1732.0,50.0,50.0,0,34,U-Sensitive,0.4,0.2,6365.0,0.65,0.32930334209480694,8065.0,Divert,-0.35,Divert,-0.35,Do_Not_Divert,-0.3506354094500814
PSU,045,Human_Single,Sample-Exam-2,5,36,8892.0,1,0.7,0.370072156321682,2,1,1825.0,50.0,50.0,0,35,U-Sensitive,0.4,0.2,4165.0,0.6,0.323525042369731,2137.0,Divert,-0.4,Do_Not_Divert,-0.3118268248279632,Do_Not_Divert,-0.16813964452414248
PSU,045,Human_Single,Sample-Exam-2,5,37,8314.0,1,0.9,0.6221847653178568,2,1,1747.0,50.0,50.0,0,36,U-Sensitive,0.4,0.2,4103.0,0.4,0.3172301349238571,1731.0,Do_Not_Divert,0.19549562450857094,Do_Not_Divert,0.19549562450857094,Do_Not_Divert,0.15504275834969414
PSU,045,Human_Single,Sample-Exam-2,5,38,6864.0,1,1.0,0.05851795340066013,2,0,796.0,50.0,50.0,0,37,U-Sensitive,0.6,0.2,3869.0,0.99,0.42092661686397814,1513.0,Do_Not_Divert,-1.748268904533386,Divert,-0.010000000000000009,Divert,-0.5790733831360219
PSU,045,Human_Single,Sample-Exam-2,5,39,10281.0,1,1.0,0.26757915107172003,2,1,1560.0,50.0,50.0,0,38,U-Sensitive,0.4,0.2,4571.0,0.75,0.30086575319819486,3167.0,Divert,-0.25,Divert,-0.25,Do_Not_Divert,-0.27970989508708327
PSU,045,Human_Single,Sample-Exam-2,5,40,8970.0,1,1.0,0.46259323796033636,4,1,1248.0,50.0,50.0,0,39,U-Sensitive,0.4,0.8,4586.0,0.5,0.6139472774774777,1498.0,Divert,-0.5,Do_Not_Divert,-0.14962704815865457,Do_Not_Divert,-0.18372623770799484
PSU,046,Human_Single,Sample-Exam-2,5,1,37378.0,1,1.0,0.31497503765204016,3,0,NaN,NaN,NaN,NaN,0,P-Sensitive,0.4,0.2,26676.0,0.4,0.30000000000000004,6256.0,Do_Not_Divert,-0.44405990963510367,Do_Not_Divert,-0.44405990963510367,Do_Not_Divert,-0.33304493222632775
PSU,046,Human_Single,Sample-Exam-2,5,2,28392.0,1,0.4,0.5063359234067369,2,0,9157.0,40.0,60.0,0,1,P-Sensitive,0.4,0.2,14118.0,0.4,0.3333333333333333,3822.0,Do_Not_Divert,0.010137477450779109,Do_Not_Divert,0.010137477450779109,Do_Not_Divert,0.008447897875649257
PSU,046,Human_Single,Sample-Exam-2,5,3,29156.0,1,0.7,0.5833671913934919,3,1,5319.0,40.0,60.0,0,2,P-Sensitive,0.4,0.2,14134.0,0.4,0.32,4758.0,Do_Not_Divert,0.2000812593443806,Do_Not_Divert,0.2000812593443806,Do_Not_Divert,0.16006500747550448
PSU,046,Human_Single,Sample-Exam-2,5,4,28829.0,1,0.4,0.18294592578280877,2,0,3869.0,40.0,60.0,0,3,P-Sensitive,0.6,0.2,14102.0,0.6,0.5,3354.0,Divert,-0.4,Divert,-0.4,Divert,-0.5
PSU,046,Human_Single,Sample-Exam-2,5,5,22074.0,1,0.7,0.600383523270104,2,0,8175.0,60.0,40.0,0,4,P-Sensitive,0.4,0.2,9453.0,0.4,0.3410520256170397,3417.0,Do_Not_Divert,0.16061363723216646,Do_Not_Divert,0.16061363723216646,Do_Not_Divert,0.13694401579937687
PSU,046,Human_Single,Sample-Exam-2,5,6,68188.0,1,0.9,0.35399626921032723,2,1,39390.0,60.0,40.0,0,5,P-Sensitive,0.4,0.2,19063.0,0.4,0.3248154218606679,8502.0,Do_Not_Divert,-0.23360596926347643,Do_Not_Divert,-0.23360596926347643,Do_Not_Divert,-0.1896970536387158
PSU,046,Human_Single,Sample-Exam-2,5,7,37206.0,1,1.0,0.4936615703684375,5,1,16286.0,60.0,40.0,0,6,P-Sensitive,0.4,0.8,10967.0,0.8,0.5833369334991367,7722.0,Do_Not_Divert,-0.050707437052500026,Do_Not_Divert,-0.050707437052500026,Do_Not_Divert,-0.03697440104475734
PSU,046,Human_Single,Sample-Exam-2,5,8,30514.0,1,0.4,0.2934773373366659,5,0,10936.0,40.0,60.0,0,7,P-Sensitive,0.4,0.8,10483.0,0.8,0.5678979180658161,6521.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.43210208193418387
PSU,046,Human_Single,Sample-Exam-2,5,9,24601.0,1,0.7,0.11321259137099404,3,0,5241.0,20.0,80.0,0,8,U-Sensitive,0.6,0.2,12823.0,0.6,0.39694588071716885,4540.0,Divert,-0.4,Divert,-0.4,Divert,-0.6030541192828311
PSU,046,Human_Single,Sample-Exam-2,5,10,21590.0,1,0.4,0.03376673619351811,5,0,5569.0,40.0,60.0,0,9,U-Sensitive,0.6,0.8,12683.0,0.8,0.6881006199225657,2184.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.31189938007743434
PSU,046,Human_Single,Sample-Exam-2,5,11,15865.0,1,0.4,0.18404820457740712,3,0,4103.0,20.0,80.0,0,10,U-Sensitive,0.6,0.2,6037.0,0.6,0.426299273976835,3931.0,Divert,-0.4,Divert,-0.4,Divert,-0.573700726023165
PSU,046,Human_Single,Sample-Exam-2,5,12,81620.0,1,0.7,0.38887270333701096,3,0,59374.0,20.0,80.0,11,11,U-Sensitive,0.4,0.2,16895.0,0.4,0.3091497344998376,4493.0,Do_Not_Divert,-0.2667055119911737,Do_Not_Divert,-0.2667055119911737,Do_Not_Divert,-0.2061298455542865
PSU,046,Human_Single,Sample-Exam-2,5,13,13104.0,1,0.9,0.057387496806439176,2,0,2683.0,20.0,80.0,0,12,U-Sensitive,0.6,0.2,7348.0,0.6,0.40536173084172955,1794.0,Divert,-0.4,Divert,-0.4,Divert,-0.5946382691582704
PSU,046,Human_Single,Sample-Exam-2,5,14,11747.0,1,1.0,0.2662596063096403,3,0,2808.0,20.0,80.0,0,13,U-Sensitive,0.4,0.2,5553.0,0.4,0.2918186786344388,2465.0,Divert,-0.6,Do_Not_Divert,-0.5609769448568633,Do_Not_Divert,-0.40925887698128566
PSU,046,Human_Single,Sample-Exam-2,5,15,13930.0,1,1.0,0.5064099674647828,5,1,1591.0,20.0,80.0,0,14,U-Sensitive,0.4,0.8,4539.0,0.8,0.6344530460867768,5866.0,Do_Not_Divert,0.05127973971826272,Do_Not_Divert,0.05127973971826272,Do_Not_Divert,0.04066823383348607
PSU,046,Human_Single,Sample-Exam-2,5,16,12075.0,1,0.4,0.1598291374233498,2,1,2372.0,20.0,80.0,0,15,U-Sensitive,0.6,0.2,5273.0,0.6,0.391622221446807,3369.0,Divert,-0.4,Divert,-0.4,Do_Not_Divert,-0.532873875494977
PSU,046,Human_Single,Sample-Exam-2,5,17,14539.0,1,0.7,0.16660703387149745,2,1,1544.0,20.0,80.0,0,16,U-Sensitive,0.6,0.2,4977.0,0.6,0.3698856196979251,6989.0,Do_Not_Divert,-0.8001431187084062,Divert,-0.4,Do_Not_Divert,-0.49326905551748207
PSU,046,Human_Single,Sample-Exam-2,5,18,10951.0,1,0.4,0.21396188864545995,4,0,1779.0,20.0,80.0,0,17,U-Sensitive,0.6,0.8,4180.0,0.8,0.6993843533354758,4025.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3006156466645242
PSU,046,Human_Single,Sample-Exam-2,5,19,18424.0,1,0.4,0.5406303245778592,2,0,4868.0,20.0,80.0,0,18,U-Sensitive,0.4,0.2,8283.0,0.4,0.30785169833924314,2839.0,Divert,-0.6,Do_Not_Divert,0.06500851932457473,Do_Not_Divert,0.05003245770147459
PSU,046,Human_Single,Sample-Exam-2,5,20,11700.0,1,0.7,0.5331279305207988,2,0,2075.0,20.0,80.0,0,19,U-Sensitive,0.4,0.2,5070.0,0.4,0.3004328847107362,2215.0,Do_Not_Divert,0.053004688833278024,Do_Not_Divert,0.053004688833278024,Do_Not_Divert,0.03981087892344166
PSU,046,Human_Single,Sample-Exam-2,5,21,13806.0,1,0.4,0.4187358626187436,4,1,1560.0,20.0,80.0,0,20,U-Sensitive,0.4,0.8,7597.0,0.8,0.5616701509435701,3011.0,Do_Not_Divert,-0.5200904792400408,Divert,-0.19999999999999996,Do_Not_Divert,-0.3651491224738343
PSU,046,Human_Single,Sample-Exam-2,5,22,12839.0,1,0.4,0.024153519977379245,2,1,2106.0,20.0,80.0,0,21,U-Sensitive,0.6,0.2,4446.0,0.6,0.44701190899741206,3572.0,Do_Not_Divert,-1.1420315520542899,Divert,-0.4,Divert,-0.552988091002588
PSU,046,Human_Single,Sample-Exam-2,5,23,16380.0,1,0.7,0.4565132762271018,4,0,2527.0,20.0,80.0,0,22,U-Sensitive,0.4,0.8,9547.0,0.8,0.5654696796587653,2949.0,Do_Not_Divert,-0.27831503214654846,Divert,-0.19999999999999996,Do_Not_Divert,-0.19672339009015963
PSU,046,Human_Single,Sample-Exam-2,5,24,145782.0,1,0.4,0.1338524466475317,2,0,90995.0,20.0,80.0,23,23,U-Sensitive,0.6,0.2,48422.0,0.6,0.4427843610317199,4961.0,Divert,-0.4,Divert,-0.4,Divert,-0.5572156389682801
PSU,046,Human_Single,Sample-Exam-2,5,25,10889.0,1,0.7,0.2838746088141805,5,0,1342.0,20.0,80.0,0,24,U-Sensitive,0.4,0.8,3806.0,0.8,0.5685640604325018,4727.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.43143593956749815
PSU,046,Human_Single,Sample-Exam-2,5,26,20296.0,1,0.4,0.03420144334578612,2,0,2215.0,20.0,80.0,0,25,U-Sensitive,0.6,0.2,3541.0,0.6,0.4392628440379779,7426.0,Divert,-0.4,Divert,-0.4,Divert,-0.5607371559620221
PSU,046,Human_Single,Sample-Exam-2,5,27,23899.0,1,0.7,0.16372686269985226,3,1,1326.0,20.0,80.0,0,26,U-Sensitive,0.6,0.2,3931.0,0.6,0.42886351618796825,17690.0,Divert,-0.4,Divert,-0.4,Divert,-0.5711364838120317
PSU,046,Human_Single,Sample-Exam-2,5,28,13057.0,1,0.4,0.17171667236987354,2,0,1357.0,20.0,80.0,0,27,U-Sensitive,0.6,0.2,3682.0,0.6,0.45806426895304425,6723.0,Divert,-0.4,Divert,-0.4,Divert,-0.5419357310469557
PSU,046,Human_Single,Sample-Exam-2,5,29,13244.0,1,0.4,0.22717295455317754,2,0,3479.0,20.0,80.0,0,28,U-Sensitive,0.6,0.2,4227.0,0.6,0.48883836117965374,4478.0,Do_Not_Divert,-0.6547849090723739,Divert,-0.4,Divert,-0.5111616388203463
PSU,046,Human_Single,Sample-Exam-2,5,30,29563.0,1,0.7,0.08962620493144347,2,1,2013.0,20.0,80.0,0,29,U-Sensitive,0.6,0.2,3603.0,0.6,0.47763524783857764,23073.0,Do_Not_Divert,-0.9848971081645357,Divert,-0.4,Divert,-0.5223647521614223
PSU,046,Human_Single,Sample-Exam-2,5,31,8798.0,1,0.9,0.4106588140702512,2,0,1575.0,20.0,80.0,0,30,U-Sensitive,0.4,0.2,3151.0,0.4,0.33137034612732713,2574.0,Divert,-0.6,Do_Not_Divert,-0.14294589748759812,Do_Not_Divert,-0.11842007881986702
PSU,046,Human_Single,Sample-Exam-2,5,32,10156.0,1,1.0,0.3664713149641192,2,0,1716.0,20.0,80.0,0,31,U-Sensitive,0.4,0.2,3292.0,0.4,0.3238689617945177,3744.0,Do_Not_Divert,-0.21364589605740925,Do_Not_Divert,-0.21364589605740925,Do_Not_Divert,-0.17298318636943144
PSU,046,Human_Single,Sample-Exam-2,5,33,10483.0,1,1.0,0.44514585412557806,4,0,1684.0,20.0,80.0,0,32,U-Sensitive,0.4,0.8,4166.0,0.8,0.568426792628952,2589.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Do_Not_Divert,-0.24944452961438662
PSU,046,Human_Single,Sample-Exam-2,5,34,14555.0,1,0.4,0.3602641997703626,4,1,6443.0,20.0,80.0,0,33,U-Sensitive,0.4,0.8,3775.0,0.8,0.5524302767007565,2371.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.4475697232992435
PSU,046,Human_Single,Sample-Exam-2,5,35,108482.0,1,0.4,0.3225367694825212,3,1,5881.0,20.0,80.0,0,34,U-Sensitive,0.4,0.2,6677.0,0.4,0.32930334209480694,90402.0,Divert,-0.6,Do_Not_Divert,-0.4259117532419492,Do_Not_Divert,-0.3506354094500814
PSU,046,Human_Single,Sample-Exam-2,5,36,49577.0,1,0.7,0.370072156321682,2,1,20155.0,20.0,80.0,0,35,U-Sensitive,0.4,0.2,24196.0,0.4,0.323525042369731,4165.0,Do_Not_Divert,-0.2078845498853088,Do_Not_Divert,-0.2078845498853088,Do_Not_Divert,-0.16813964452414248
PSU,046,Human_Single,Sample-Exam-2,5,37,10249.0,1,0.9,0.6221847653178568,2,1,1654.0,20.0,80.0,0,36,U-Sensitive,0.4,0.2,4321.0,0.4,0.3172301349238571,3588.0,Do_Not_Divert,0.19549562450857094,Do_Not_Divert,0.19549562450857094,Do_Not_Divert,0.15504275834969414
PSU,046,Human_Single,Sample-Exam-2,5,38,8783.0,1,1.0,0.05851795340066013,2,0,1467.0,20.0,80.0,0,37,U-Sensitive,0.6,0.2,3915.0,0.6,0.42092661686397814,2340.0,Divert,-0.4,Divert,-0.4,Divert,-0.5790733831360219
PSU,046,Human_Single,Sample-Exam-2,5,39,28767.0,1,1.0,0.26757915107172003,2,1,671.0,20.0,80.0,0,38,U-Sensitive,0.4,0.2,7550.0,0.4,0.30086575319819486,19625.0,Divert,-0.6,Do_Not_Divert,-0.371873358285248,Do_Not_Divert,-0.27970989508708327
PSU,046,Human_Single,Sample-Exam-2,5,40,9594.0,1,1.0,0.46259323796033636,4,1,1326.0,20.0,80.0,0,39,U-Sensitive,0.4,0.8,5538.0,0.8,0.6139472774774777,1918.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Do_Not_Divert,-0.18372623770799484
PSU,047,Human_Single,Sample-Exam-2,5,1,48610.0,1,1.0,0.31497503765204016,3,0,NaN,NaN,NaN,NaN,0,P-Sensitive,0.4,0.2,30998.0,0.3,0.30000000000000004,14242.0,Do_Not_Divert,-0.3330449322263277,Do_Not_Divert,-0.3330449322263277,Do_Not_Divert,-0.33304493222632775
