84,10,2,1,0.6,0.4
85,1,3,2,0.8,0.2
85,2,4,1,0.4,0.6
85,3,3,2,0.66,0.34
85,4,1,2,0.7,0.3
85,5,3,1,0.9,0.1
85,6,1,2,0.33,0.67
85,7,1,1,0.7,0.3
85,8,4,2,0.7,0.3
85,9,2,1,0.7,0.3
85,10,2,1,0.6,0.4
86,1,5,2,0.9,0.1
86,2,1,1,0.75,0.25
86,3,4,2,0.5,0.5
86,4,2,2,0.25,0.75
86,5,3,1,0.9,0.1
86,6,3,2,0,1
86,7,4,1,0.5,0.5
86,8,4,2,0,1
86,9,4,1,0.5,0.5
86,10,3,1,0.74,0.26
87,1,4,2,0.8,0.2
87,2,2,1,0.5,0.5
87,3,1,2,0.7,0.3
87,4,0,2,0.1,0.9
87,5,1,1,0.9,0.1
87,6,0,2,0.05,0.95
87,7,1,1,0.85,0.15
87,8,3,2,0.67,0.33
87,9,1,1,0.5,0.5
87,10,0,1,0.85,0.15
88,1,6,2,1,0
88,2,1,1,0.75,0.25
88,3,4,2,0.85,0.15
88,4,1,2,0.25,0.75
88,5,3,1,0.5,0.5
88,6,1,2,0.25,0.75
88,7,2,1,0.85,0.15
88,8,3,2,0.4,0.6
88,9,3,1,0.5,0.5
88,10,2,1,0.6,0.4
89,1,4,2,0.75,0.25
89,2,2,1,0.75,0.25
89,3,2,2,0.3,0.7
89,4,0,2,0.05,0.95
89,5,3,1,0.35,0.65
89,6,0,2,0.05,0.95
89,7,1,1,0.8,0.2
89,8,0,2,0.1,0.9
89,9,3,1,0.25,0.75
