Subject_number,Phase_number,Trial_number,Surprise,Trial_time,Group_time,Surprise_time,Allocation_time,Probabilities_score,Troop_allocation_score,Number_probability_sets,Number_groups,Max_probs_in_set,Layer_type_1,Layer_type_2,Layer_type_3,Layer_type_4,Layer_type_5,Layer_Surprise_1,Layer_Surprise_2,Layer_Surprise_3,Layer_Surprise_4,Layer_Surprise_5,Layer_Surprise_Time_1,Layer_Surprise_Time_2,Layer_Surprise_Time_3,Layer_Surprise_Time_4,Layer_Surprise_Time_5,Center_X_1,Center_X_2,Center_X_3,Center_X_4,Center_Y_1,Center_Y_2,Center_Y_3,Center_Y_4,Circle_R_1,Circle_R_2,Circle_R_3,Circle_R_4,Human_probs_1_1,Human_probs_1_2,Human_probs_1_3,Human_probs_1_4,Human_probs_2_1,Human_probs_2_2,Human_probs_2_3,Human_probs_2_4,Human_probs_3_1,Human_probs_3_2,Human_probs_3_3,Human_probs_3_4,Human_probs_4_1,Human_probs_4_2,Human_probs_4_3,Human_probs_4_4,Human_probs_5_1,Human_probs_5_2,Human_probs_5_3,Human_probs_5_4,Raw_human_probs_1_1,Raw_human_probs_1_2,Raw_human_probs_1_3,Raw_human_probs_1_4,Raw_human_probs_2_1,Raw_human_probs_2_2,Raw_human_probs_2_3,Raw_human_probs_2_4,Raw_human_probs_3_1,Raw_human_probs_3_2,Raw_human_probs_3_3,Raw_human_probs_3_4,Raw_human_probs_4_1,Raw_human_probs_4_2,Raw_human_probs_4_3,Raw_human_probs_4_4,Raw_human_probs_5_1,Raw_human_probs_5_2,Raw_human_probs_5_3,Raw_human_probs_5_4,Normative_probs_1_1,Normative_probs_1_2,Normative_probs_1_3,Normative_probs_1_4,Normative_probs_2_1,Normative_probs_2_2,Normative_probs_2_3,Normative_probs_2_4,Normative_probs_3_1,Normative_probs_3_2,Normative_probs_3_3,Normative_probs_3_4,Normative_probs_4_1,Normative_probs_4_2,Normative_probs_4_3,Normative_probs_4_4,Normative_probs_5_1,Normative_probs_5_2,Normative_probs_5_3,Normative_probs_5_4,Norm_allocation_1,Norm_allocation_2,Norm_allocation_3,Norm_allocation_4,Raw_allocation_1,Raw_allocation_2,Raw_allocation_3,Raw_allocation_4,Normative_Center_X_1,Normative_Center_X_2,Normative_Center_X_3,Normative_Center_X_4,Normative_Center_Y_1,Normative_Center_Y_2,Normative_Center_Y_3,Normative_Center_Y_4,BaseRate_1,BaseRate_2,BaseRate_3,BaseRate_4,Sigma_X_1,Sigma_X_2,Sigma_X_3,Sigma_X_4,Sigma_Y_1,Sigma_Y_2,Sigma_Y_3,Sigma_Y_4,
S008,5,5,2,164726,25512,4600,25601,51.28352793724798,45.0,5,4,4,SOCINT,SIGINT,IMINT,MOVINT,NaN,2,2,2,4,NaN,12864,12769,6953,14151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.0,22.0,18.0,46.0,14.0,22.0,18.0,46.0,14.0,18.0,22.0,46.0,5.0,18.0,24.0,53.0,5.0,18.0,31.0,46.0,14.0,22.0,18.0,46.0,14.0,22.0,18.0,46.0,14.0,18.0,22.0,46.0,5.0,18.0,24.0,53.0,5.0,18.0,31.0,46.0,NaN,NaN,NaN,NaN,2.2466323602062426,14.811180965707148,7.920325996881491,75.02186067720513,2.4927716392392782,5.477960777936099,8.78807070006918,83.24119688275545,0.6628164011228077,1.4565643283038718,9.346828730786157,88.53379053978716,2.0389812439996025,1.120184768006444,28.753073159724785,68.08776082826917,0.0,23.0,32.0,45.0,0.0,23.0,32.0,45.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S008,5,6,6,124622,10264,5617,24400,76.9915114783602,10.0,5,4,4,SOCINT,IMINT,MOVINT,SIGINT,NaN,1,4,2,1,NaN,6056,11400,7833,7382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.0,25.0,25.0,14.0,36.0,25.0,25.0,14.0,36.0,16.0,34.0,14.0,41.0,14.0,34.0,11.0,52.0,11.0,26.0,11.0,36.0,25.0,25.0,14.0,36.0,25.0,25.0,14.0,36.0,16.0,34.0,14.0,41.0,14.0,34.0,11.0,52.0,11.0,26.0,11.0,NaN,NaN,NaN,NaN,56.993899392052874,16.786870337659064,18.376029180197545,7.843201090090537,31.901173206357736,9.396108424702781,41.14243074965366,17.560287619285827,39.98507448356242,2.944281177271039,51.56810839896805,5.502535940198496,82.34390085284699,0.8661932000358099,15.171086640338125,1.6188193067790777,85.0,2.0,10.0,3.0,85.0,2.0,10.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S008,5,7,6,147339,25648,8600,23974,45.98279747295694,10.0,5,4,4,SIGINT,IMINT,SOCINT,MOVINT,NaN,3,3,3,2,NaN,17425,5750,11208,12207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.0,17.0,43.0,17.0,27.0,17.0,39.0,17.0,34.0,17.0,32.0,17.0,34.0,17.0,32.0,17.0,34.0,14.0,36.0,16.0,23.0,17.0,43.0,17.0,27.0,17.0,39.0,17.0,34.0,17.0,32.0,17.0,34.0,17.0,32.0,17.0,34.0,14.0,36.0,16.0,NaN,NaN,NaN,NaN,56.54114979148309,3.529544013492119,36.93303467831639,2.996271516708389,80.71193719554077,5.0383894879474935,13.180386260229657,1.0692870562820784,71.31265395221756,4.45164542588059,23.290937053218205,0.9447635686836476,61.3763046742934,15.325501482182629,20.04569413004797,3.2524997134760114,34.0,10.0,46.0,10.0,34.0,10.0,46.0,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S008,5,8,1,131489,11376,3256,24342,50.403861328617616,49.0,5,4,4,MOVINT,IMINT,SIGINT,SOCINT,NaN,3,2,2,3,NaN,8111,5815,7192,18543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,25.0,25.0,25.0,25.0,15.0,35.0,25.0,25.0,10.0,40.0,25.0,27.0,8.0,40.0,25.0,23.0,8.0,40.0,29.0,25.0,25.0,25.0,25.0,25.0,15.0,35.0,25.0,25.0,10.0,40.0,25.0,27.0,8.0,40.0,25.0,23.0,8.0,40.0,29.0,NaN,NaN,NaN,NaN,13.334113330871359,1.1244356916985396,76.59835976671599,8.94309121071412,3.7389800279295624,0.3152997495692731,85.91489519646926,10.030825026031897,21.377138549953397,0.2575265515866334,70.17248418401513,8.192850714444836,19.75836518660039,0.23802547939727664,64.85870713326753,15.144902200734798,10.0,0.0,49.0,41.0,10.0,0.0,49.0,41.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S008,5,9,1,131399,18207,2896,24145,27.220546576966555,68.0,5,4,4,SOCINT,MOVINT,IMINT,SIGINT,NaN,2,3,4,2,NaN,5239,11087,9512,17552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.0,34.0,14.0,12.0,44.0,34.0,10.0,12.0,44.0,37.0,7.0,12.0,44.0,28.0,7.0,21.0,44.0,28.0,7.0,21.0,40.0,34.0,14.0,12.0,44.0,34.0,10.0,12.0,44.0,37.0,7.0,12.0,44.0,28.0,7.0,21.0,44.0,28.0,7.0,21.0,NaN,NaN,NaN,NaN,83.29204714098411,15.734502168863528,0.15155690584167625,0.8218937843106946,95.10102366626579,4.491326946872784,0.17304433477110684,0.23460505209034477,95.39267440550935,4.505100708434351,0.04339375447331166,0.0588311315829724,95.43010281174598,4.506868336195114,0.043410780508916814,0.019618071549986092,68.0,7.0,0.0,25.0,68.0,7.0,0.0,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S008,5,10,3,108230,3296,4944,3034,64.55512175964306,25.0,5,4,4,IMINT,SIGINT,MOVINT,SOCINT,NaN,2,2,2,3,NaN,10305,8585,5472,17961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,25.0,25.0,25.0,21.0,9.0,34.0,36.0,21.0,7.0,34.0,38.0,18.0,7.0,34.0,41.0,18.0,7.0,34.0,41.0,25.0,25.0,25.0,25.0,21.0,9.0,34.0,36.0,21.0,7.0,34.0,38.0,18.0,7.0,34.0,41.0,18.0,7.0,34.0,41.0,NaN,NaN,NaN,NaN,16.599382383504295,6.1126811408534545,22.225934993796663,55.06200148184559,17.30456427479236,2.124120870873009,23.170146441696467,57.40116841263816,6.211795877479565,3.0499711080683847,8.317355921916441,82.42087709253562,6.027945287791746,5.919402160471996,8.071187048848406,79.98146550288784,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S009,5,1,2,401065,85005,4306,21902,13.670255170108959,41.0,5,4,4,MOVINT,SIGINT,SOCINT,IMINT,NaN,4,3,1,4,NaN,87471,56707,10733,40045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.0,29.0,18.0,5.0,22.0,48.0,10.0,20.0,1.0,68.0,10.0,21.0,49.0,30.0,7.0,14.0,42.0,42.0,5.0,11.0,73.0,43.0,29.0,8.0,35.0,78.0,18.0,33.0,0.0,62.0,10.0,20.0,68.0,42.0,10.0,21.0,49.0,49.0,7.0,14.0,NaN,NaN,NaN,NaN,58.244538724619964,7.801723675883879,28.761863691042922,5.191873908453235,90.71000992502233,1.7357714009835226,6.3991013406717006,1.1551173333224576,95.12873494231896,0.9101627133604268,3.3554092641427204,0.6056930801779058,85.02495811488046,0.8134928592093582,11.99610327268637,2.1654457532238043,41.0,40.0,0.0,19.0,76.0,74.0,0.0,37.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S009,5,2,4,245280,17768,14289,57752,43.36556065684745,1.0,5,4,4,MOVINT,SOCINT,SIGINT,IMINT,NaN,5,1,1,2,NaN,15116,44554,19095,21232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.0,3.0,47.0,3.0,30.0,2.0,28.0,40.0,30.0,2.0,28.0,40.0,31.0,1.0,28.0,40.0,55.0,1.0,10.0,34.0,61.0,3.0,61.0,5.0,34.0,3.0,33.0,47.0,30.0,2.0,28.0,40.0,30.0,0.0,28.0,40.0,69.0,1.0,13.0,43.0,NaN,NaN,NaN,NaN,9.454161215544378,28.571203671763435,15.544470567190618,46.43016454550157,8.182270574381715,24.72745215025145,26.906472444566358,40.18380483080046,9.797362688187082,9.869461655681128,32.21752040619214,48.11565524993966,24.64737997663605,24.828760487320984,20.26253116856341,30.261328367479557,72.0,1.0,22.0,5.0,79.0,0.0,25.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S009,5,3,0,157842,18970,2714,45288,84.97931490764849,92.0,5,4,4,SIGINT,SOCINT,MOVINT,IMINT,NaN,2,1,2,1,NaN,10406,4930,13588,8596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.0,42.0,3.0,27.0,35.0,52.0,4.0,9.0,31.0,59.0,3.0,7.0,24.0,69.0,2.0,5.0,19.0,76.0,2.0,3.0,50.0,75.0,6.0,50.0,28.0,42.0,3.0,8.0,35.0,68.0,4.0,9.0,31.0,91.0,3.0,7.0,24.0,96.0,2.0,5.0,NaN,NaN,NaN,NaN,30.938324147409485,55.534012955405274,4.4667949769209864E-5,13.527618229235467,19.891677427676303,71.41076334387128,2.8719087819084996E-5,8.697530509364602,5.844908352428661,83.93246243600646,8.438727044424584E-6,10.222620772837827,6.330246579422781,90.90188437553364,2.284861446349908E-6,2.767866760182137,1.0,92.0,0.0,7.0,0.0,92.0,0.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S009,5,4,2,169526,20530,3198,34554,24.799211453020213,50.0,5,4,4,IMINT,MOVINT,SOCINT,SIGINT,NaN,3,2,0,4,NaN,8143,11622,7442,15647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.0,39.0,16.0,28.0,22.0,45.0,12.0,21.0,16.0,52.0,8.0,24.0,13.0,63.0,6.0,18.0,11.0,53.0,25.0,11.0,25.0,60.0,25.0,43.0,29.0,60.0,16.0,28.0,22.0,73.0,12.0,34.0,16.0,83.0,8.0,24.0,13.0,63.0,29.0,14.0,NaN,NaN,NaN,NaN,0.25211570183714316,96.34956089294762,1.4143760450937004,1.9839473601215265,0.06382667516475657,97.56904596689574,0.3580694091370904,2.0090579488024143,0.03230600970531499,98.7695673574738,0.1812376060150105,1.0168890268058768,0.0319584849470943,97.70707556945763,1.2550158777138125,1.0059500678814681,9.0,50.0,32.0,9.0,13.0,77.0,50.0,14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S009,5,5,5,253721,70497,4462,99342,40.708616291827674,30.0,5,4,4,SOCINT,SIGINT,IMINT,MOVINT,NaN,1,1,2,2,NaN,3822,6646,7675,6443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.0,31.0,17.0,34.0,15.0,26.0,14.0,45.0,23.0,19.0,17.0,41.0,16.0,13.0,25.0,46.0,20.0,9.0,43.0,28.0,25.0,47.0,25.0,50.0,18.0,31.0,17.0,56.0,30.0,26.0,23.0,56.0,23.0,19.0,36.0,69.0,32.0,13.0,71.0,46.0,NaN,NaN,NaN,NaN,2.2466323602062426,14.811180965707148,7.920325996881491,75.02186067720513,2.4927716392392782,5.477960777936099,8.78807070006918,83.24119688275545,0.6628164011228077,1.4565643283038718,9.346828730786157,88.53379053978716,2.0389812439996025,1.120184768006444,28.753073159724785,68.08776082826917,10.0,1.0,59.0,30.0,13.0,0.0,79.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S009,5,6,4,140121,9266,5912,11903,83.84744422590722,29.0,5,4,4,SOCINT,IMINT,MOVINT,SIGINT,NaN,0,4,2,2,NaN,2793,9594,8284,7316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.0,26.0,17.0,17.0,46.0,24.0,15.0,15.0,24.0,12.0,32.0,32.0,25.0,8.0,48.0,19.0,62.0,3.0,32.0,3.0,55.0,35.0,25.0,25.0,51.0,26.0,17.0,17.0,46.0,24.0,64.0,64.0,41.0,12.0,80.0,32.0,91.0,5.0,48.0,5.0,NaN,NaN,NaN,NaN,56.993899392052874,16.786870337659064,18.376029180197545,7.843201090090537,31.901173206357736,9.396108424702781,41.14243074965366,17.560287619285827,39.98507448356242,2.944281177271039,51.56810839896805,5.502535940198496,82.34390085284699,0.8661932000358099,15.171086640338125,1.6188193067790777,71.0,0.0,29.0,0.0,88.0,0.0,37.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S009,5,7,6,175252,11622,7940,88812,53.62939031508104,0.0,5,4,4,SIGINT,IMINT,SOCINT,MOVINT,NaN,4,2,1,4,NaN,5304,9921,3463,6209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,20.0,34.0,19.0,33.0,24.0,20.0,23.0,47.0,26.0,13.0,14.0,42.0,23.0,23.0,12.0,48.0,14.0,31.0,7.0,34.0,25.0,42.0,25.0,55.0,39.0,34.0,39.0,71.0,40.0,20.0,23.0,47.0,26.0,27.0,14.0,80.0,23.0,53.0,12.0,NaN,NaN,NaN,NaN,56.54114979148309,3.529544013492119,36.93303467831639,2.996271516708389,80.71193719554077,5.0383894879474935,13.180386260229657,1.0692870562820784,71.31265395221756,4.45164542588059,23.290937053218205,0.9447635686836476,61.3763046742934,15.325501482182629,20.04569413004797,3.2524997134760114,59.0,8.0,33.0,0.0,87.0,12.0,49.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S009,5,8,4,105846,7441,4243,9251,57.25091143403277,29.0,5,4,4,MOVINT,IMINT,SIGINT,SOCINT,NaN,2,2,4,4,NaN,9282,6833,5491,6677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.0,20.0,39.0,20.0,24.0,15.0,47.0,14.0,18.0,11.0,55.0,16.0,41.0,8.0,40.0,11.0,43.0,7.0,31.0,19.0,25.0,25.0,48.0,25.0,33.0,20.0,65.0,20.0,24.0,15.0,78.0,23.0,55.0,11.0,55.0,16.0,54.0,8.0,40.0,24.0,NaN,NaN,NaN,NaN,13.334113330871359,1.1244356916985396,76.59835976671599,8.94309121071412,3.7389800279295624,0.3152997495692731,85.91489519646926,10.030825026031897,21.377138549953397,0.2575265515866334,70.17248418401513,8.192850714444836,19.75836518660039,0.23802547939727664,64.85870713326753,15.144902200734798,53.0,1.0,29.0,17.0,74.0,0.0,42.0,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S009,5,9,3,111900,7707,8424,1342,13.666701022337561,25.0,5,4,4,SOCINT,MOVINT,IMINT,SIGINT,NaN,0,4,1,5,NaN,5366,10342,15865,4009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.0,25.0,20.0,19.0,44.0,22.0,18.0,16.0,35.0,27.0,14.0,24.0,26.0,20.0,14.0,40.0,26.0,20.0,14.0,40.0,45.0,31.0,25.0,25.0,50.0,25.0,20.0,19.0,44.0,33.0,18.0,31.0,35.0,27.0,20.0,55.0,26.0,20.0,14.0,40.0,NaN,NaN,NaN,NaN,83.29204714098411,15.734502168863528,0.15155690584167625,0.8218937843106946,95.10102366626579,4.491326946872784,0.17304433477110684,0.23460505209034477,95.39267440550935,4.505100708434351,0.04339375447331166,0.0588311315829724,95.43010281174598,4.506868336195114,0.043410780508916814,0.019618071549986092,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S009,5,10,1,80746,8174,2449,8019,63.23923439406955,56.0,5,4,4,IMINT,SIGINT,MOVINT,SOCINT,NaN,3,2,2,2,NaN,6786,6832,4961,4602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,25.0,25.0,25.0,17.0,17.0,34.0,32.0,20.0,7.0,38.0,35.0,17.0,6.0,31.0,46.0,17.0,6.0,34.0,43.0,25.0,25.0,25.0,25.0,25.0,25.0,51.0,49.0,17.0,6.0,34.0,32.0,20.0,7.0,38.0,57.0,17.0,6.0,36.0,46.0,NaN,NaN,NaN,NaN,16.599382383504295,6.1126811408534545,22.225934993796663,55.06200148184559,17.30456427479236,2.124120870873009,23.170146441696467,57.40116841263816,6.211795877479565,3.0499711080683847,8.317355921916441,82.42087709253562,6.027945287791746,5.919402160471996,8.071187048848406,79.98146550288784,12.0,0.0,32.0,56.0,16.0,0.0,45.0,79.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S010,5,1,1,240906,13670,5017,18642,42.176625054828435,48.0,5,4,4,MOVINT,SIGINT,SOCINT,IMINT,NaN,4,2,0,3,NaN,48370,25353,9577,29897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.0,12.0,31.0,0.0,33.0,23.0,18.0,26.0,59.0,14.0,11.0,16.0,63.0,13.0,10.0,14.0,46.0,10.0,17.0,27.0,65.0,14.0,37.0,0.0,57.0,40.0,31.0,47.0,93.0,23.0,18.0,26.0,69.0,14.0,11.0,16.0,63.0,13.0,25.0,39.0,NaN,NaN,NaN,NaN,58.244538724619964,7.801723675883879,28.761863691042922,5.191873908453235,90.71000992502233,1.7357714009835226,6.3991013406717006,1.1551173333224576,95.12873494231896,0.9101627133604268,3.3554092641427204,0.6056930801779058,85.02495811488046,0.8134928592093582,11.99610327268637,2.1654457532238043,48.0,7.0,17.0,28.0,86.0,12.0,32.0,52.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S010,5,2,6,293043,89186,7336,31306,56.10473813810196,1.0,5,4,4,MOVINT,SOCINT,SIGINT,IMINT,NaN,3,3,1,1,NaN,56034,6440,21736,10983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.0,0.0,38.0,17.0,28.0,20.0,23.0,29.0,20.0,14.0,46.0,20.0,24.0,0.0,53.0,23.0,44.0,0.0,39.0,17.0,66.0,0.0,56.0,25.0,45.0,32.0,38.0,49.0,28.0,20.0,67.0,29.0,20.0,0.0,46.0,20.0,59.0,0.0,53.0,23.0,NaN,NaN,NaN,NaN,9.454161215544378,28.571203671763435,15.544470567190618,46.43016454550157,8.182270574381715,24.72745215025145,26.906472444566358,40.18380483080046,9.797362688187082,9.869461655681128,32.21752040619214,48.11565524993966,24.64737997663605,24.828760487320984,20.26253116856341,30.261328367479557,33.0,1.0,36.0,30.0,55.0,0.0,63.0,53.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S010,5,3,0,124053,8480,3320,17328,93.11324367422583,89.0,5,4,4,SIGINT,SOCINT,MOVINT,IMINT,NaN,1,0,3,1,NaN,7448,7793,10568,5696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.0,67.0,0.0,16.0,19.0,72.0,0.0,9.0,19.0,72.0,0.0,9.0,15.0,78.0,0.0,7.0,13.0,82.0,0.0,5.0,25.0,100.0,0.0,25.0,17.0,67.0,0.0,9.0,19.0,72.0,0.0,9.0,19.0,100.0,0.0,9.0,15.0,100.0,0.0,7.0,NaN,NaN,NaN,NaN,30.938324147409485,55.534012955405274,4.4667949769209864E-5,13.527618229235467,19.891677427676303,71.41076334387128,2.8719087819084996E-5,8.697530509364602,5.844908352428661,83.93246243600646,8.438727044424584E-6,10.222620772837827,6.330246579422781,90.90188437553364,2.284861446349908E-6,2.767866760182137,8.0,89.0,0.0,3.0,9.0,100.0,0.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S010,5,4,2,131934,10794,7097,17601,28.20105925159409,49.0,5,4,4,IMINT,MOVINT,SOCINT,SIGINT,NaN,1,1,0,4,NaN,6577,9913,4472,13033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,51.0,22.0,21.0,17.0,54.0,15.0,14.0,14.0,56.0,12.0,18.0,11.0,67.0,9.0,13.0,8.0,45.0,39.0,8.0,6.0,58.0,25.0,25.0,24.0,79.0,22.0,21.0,17.0,69.0,15.0,23.0,14.0,86.0,12.0,18.0,11.0,67.0,58.0,13.0,NaN,NaN,NaN,NaN,0.25211570183714316,96.34956089294762,1.4143760450937004,1.9839473601215265,0.06382667516475657,97.56904596689574,0.3580694091370904,2.0090579488024143,0.03230600970531499,98.7695673574738,0.1812376060150105,1.0168890268058768,0.0319584849470943,97.70707556945763,1.2550158777138125,1.0059500678814681,2.0,49.0,48.0,1.0,3.0,77.0,75.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S010,5,5,0,119933,11912,4176,15400,74.14335407126008,72.0,5,4,4,SOCINT,SIGINT,IMINT,MOVINT,NaN,0,1,1,3,NaN,5496,6944,8280,6432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.0,14.0,14.0,57.0,12.0,10.0,10.0,68.0,13.0,7.0,10.0,70.0,9.0,5.0,18.0,68.0,17.0,4.0,26.0,53.0,25.0,25.0,25.0,100.0,15.0,14.0,14.0,92.0,12.0,6.0,10.0,68.0,13.0,7.0,26.0,100.0,21.0,5.0,32.0,68.0,NaN,NaN,NaN,NaN,2.2466323602062426,14.811180965707148,7.920325996881491,75.02186067720513,2.4927716392392782,5.477960777936099,8.78807070006918,83.24119688275545,0.6628164011228077,1.4565643283038718,9.346828730786157,88.53379053978716,2.0389812439996025,1.120184768006444,28.753073159724785,68.08776082826917,6.0,4.0,18.0,72.0,7.0,5.0,25.0,100.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S010,5,6,5,135485,17147,22385,16584,76.14895447394295,8.0,5,4,4,SOCINT,IMINT,MOVINT,SIGINT,NaN,0,4,1,1,NaN,3207,13401,5832,9608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.0,14.0,14.0,14.0,71.0,10.0,10.0,9.0,56.0,8.0,17.0,19.0,65.0,6.0,17.0,12.0,78.0,5.0,11.0,6.0,100.0,25.0,25.0,25.0,100.0,14.0,14.0,14.0,71.0,10.0,22.0,25.0,97.0,8.0,26.0,19.0,100.0,6.0,14.0,9.0,NaN,NaN,NaN,NaN,56.993899392052874,16.786870337659064,18.376029180197545,7.843201090090537,31.901173206357736,9.396108424702781,41.14243074965366,17.560287619285827,39.98507448356242,2.944281177271039,51.56810839896805,5.502535940198496,82.34390085284699,0.8661932000358099,15.171086640338125,1.6188193067790777,84.0,4.0,8.0,4.0,100.0,5.0,10.0,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
