site_id,response_generator_id,data_type,exam_id,task_number,trial_number,AA_measured,AA_magnitude,AA_exhibited,PDE_measured,PDE_magnitude,PDE_exhibited,RR_1_measured,RR_1_magnitude,RR_1_exhibited,RR_2_measured,RR_2_magnitude,RR_2_exhibited,AV_measured,AV_magnitude,AV_exhibited
PSU,156,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.13,1,1,0.13,1,0,NaN,NaN
PSU,156,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.33499999999999996,1,1,0.255,1,0,NaN,NaN
PSU,156,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21500000000000002,1,1,0.375,1,0,NaN,NaN
PSU,156,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.415,1,1,0.17499999999999993,1,0,NaN,NaN
PSU,156,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.21500000000000002,1,1,0.375,1,0,NaN,NaN
PSU,156,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.2320000000000001,1,1,0.058000000000000024,1,0,NaN,NaN
PSU,156,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.21500000000000002,1,1,0.375,1,0,NaN,NaN
PSU,156,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.2320000000000001,1,1,0.058000000000000024,1,0,NaN,NaN
PSU,157,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,0.0,0,0,NaN,NaN
PSU,157,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,157,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.030000000000000013,1,1,0.030000000000000013,1,0,NaN,NaN
PSU,157,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.24,1,0,NaN,NaN
PSU,157,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,157,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.23000000000000004,1,0,NaN,NaN
PSU,157,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,157,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.33,1,0,NaN,NaN
PSU,157,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.21,1,0,NaN,NaN
PSU,157,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.2700000000000001,1,1,-0.22999999999999998,0,0,NaN,NaN
PSU,158,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.395,1,1,0.395,1,0,NaN,NaN
PSU,158,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.28,1,1,0.28,1,0,NaN,NaN
PSU,158,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.425,1,1,0.425,1,0,NaN,NaN
PSU,158,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.32,1,1,0.24,1,0,NaN,NaN
PSU,158,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,158,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.32,1,1,0.28,1,0,NaN,NaN
PSU,158,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.33499999999999996,1,1,0.295,1,0,NaN,NaN
PSU,158,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.21500000000000002,1,1,0.425,1,0,NaN,NaN
PSU,158,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.28,1,1,0.36,1,0,NaN,NaN
PSU,158,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.21500000000000002,1,1,0.21500000000000002,1,0,NaN,NaN
PSU,159,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,0.0,0,0,NaN,NaN
PSU,159,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.28,1,1,0.28,1,0,NaN,NaN
PSU,159,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.13,1,1,0.13,1,0,NaN,NaN
PSU,159,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.24,1,0,NaN,NaN
PSU,159,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,159,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.23000000000000004,1,0,NaN,NaN
PSU,159,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,159,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.33,1,0,NaN,NaN
PSU,159,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.18,1,1,0.26,1,0,NaN,NaN
PSU,159,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.21500000000000002,1,1,0.21500000000000002,1,0,NaN,NaN
PSU,160,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,0.0,0,0,NaN,NaN
PSU,160,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,0.0,0,0,NaN,NaN
PSU,160,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,1.3877787807814457E-17,0,1,1.3877787807814457E-17,0,0,NaN,NaN
PSU,160,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,-1.3877787807814457E-17,0,1,-2.7755575615628914E-17,0,0,NaN,NaN
PSU,160,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,-1.3877787807814457E-17,0,1,-1.3877787807814457E-17,0,0,NaN,NaN
PSU,160,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,-1.3877787807814457E-17,0,1,0.0,0,0,NaN,NaN
PSU,160,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,-2.7755575615628914E-17,0,1,-1.3877787807814457E-17,0,0,NaN,NaN
PSU,160,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,5.551115123125783E-17,0,1,1.3877787807814457E-17,0,0,NaN,NaN
PSU,160,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,-6.938893903907228E-18,0,0,NaN,NaN
PSU,160,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,5.551115123125783E-17,0,1,0.0,0,0,NaN,NaN
PSU,161,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.09,1,1,0.08999999999999997,1,0,NaN,NaN
PSU,161,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.07,1,1,0.23999999999999996,1,0,NaN,NaN
PSU,161,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.11499999999999999,1,1,0.06700000000000003,1,0,NaN,NaN
PSU,161,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,-0.018000000000000002,0,1,0.224,1,0,NaN,NaN
PSU,161,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.116,1,1,0.116,1,0,NaN,NaN
PSU,161,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.128,1,1,0.282,1,0,NaN,NaN
PSU,161,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.36399999999999993,1,1,0.11599999999999999,1,0,NaN,NaN
PSU,161,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.131,1,1,0.138,1,0,NaN,NaN
PSU,161,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.24399999999999997,1,1,0.16399999999999998,1,0,NaN,NaN
PSU,161,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.047000000000000014,1,1,0.136,1,0,NaN,NaN
PSU,162,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,0.0,0,0,NaN,NaN
PSU,162,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,0.0,0,0,NaN,NaN
PSU,162,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,1.3877787807814457E-17,0,1,1.3877787807814457E-17,0,0,NaN,NaN
PSU,162,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,-1.3877787807814457E-17,0,1,-2.7755575615628914E-17,0,0,NaN,NaN
PSU,162,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,-1.3877787807814457E-17,0,1,-1.3877787807814457E-17,0,0,NaN,NaN
PSU,162,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,-1.3877787807814457E-17,0,1,0.0,0,0,NaN,NaN
PSU,162,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,-2.7755575615628914E-17,0,1,-1.3877787807814457E-17,0,0,NaN,NaN
PSU,162,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.020000000000000018,1,1,1.3877787807814457E-17,0,0,NaN,NaN
PSU,162,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,-6.938893903907228E-18,0,0,NaN,NaN
PSU,162,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.020000000000000018,1,1,0.020000000000000018,1,0,NaN,NaN
PSU,163,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.30000000000000004,1,1,0.30000000000000004,1,0,NaN,NaN
PSU,163,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.21000000000000002,1,1,0.21000000000000002,1,0,NaN,NaN
PSU,163,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,163,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.19,1,1,0.24,1,0,NaN,NaN
PSU,163,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.19,1,1,0.19,1,0,NaN,NaN
PSU,163,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.19,1,1,0.21000000000000002,1,0,NaN,NaN
PSU,163,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,0.19,1,0,NaN,NaN
PSU,163,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,163,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.21000000000000002,1,1,-0.020000000000000007,0,0,NaN,NaN
PSU,163,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.21500000000000002,1,1,0.21500000000000002,1,0,NaN,NaN
PSU,164,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,0.0,0,0,NaN,NaN
PSU,164,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,0.0,0,0,NaN,NaN
PSU,164,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,1.3877787807814457E-17,0,1,1.3877787807814457E-17,0,0,NaN,NaN
PSU,164,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,-1.3877787807814457E-17,0,1,-2.7755575615628914E-17,0,0,NaN,NaN
PSU,164,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,-1.3877787807814457E-17,0,1,-1.3877787807814457E-17,0,0,NaN,NaN
PSU,164,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,-1.3877787807814457E-17,0,1,0.108,1,0,NaN,NaN
PSU,164,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,-2.7755575615628914E-17,0,1,-1.3877787807814457E-17,0,0,NaN,NaN
PSU,164,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,5.551115123125783E-17,0,1,1.3877787807814457E-17,0,0,NaN,NaN
PSU,164,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,-6.938893903907228E-18,0,0,NaN,NaN
PSU,164,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,5.551115123125783E-17,0,1,5.551115123125783E-17,0,0,NaN,NaN
PSU,165,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.395,1,1,0.395,1,0,NaN,NaN
PSU,165,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,165,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,165,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.12,1,1,0.33999999999999997,1,0,NaN,NaN
PSU,165,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,165,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.18,1,0,NaN,NaN
PSU,165,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.33999999999999997,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,165,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.33,1,0,NaN,NaN
PSU,165,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.21,1,0,NaN,NaN
PSU,165,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.22280000000000005,1,1,0.39,1,0,NaN,NaN
PSU,166,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.791,1,1,-0.0010000000000000009,0,0,NaN,NaN
PSU,166,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.177,1,1,0.573,1,0,NaN,NaN
PSU,166,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.7220000000000001,1,1,0.128,1,0,NaN,NaN
PSU,166,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.514,1,1,0.236,1,0,NaN,NaN
PSU,166,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.514,1,1,0.316,1,0,NaN,NaN
PSU,166,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.514,1,1,0.276,1,0,NaN,NaN
PSU,166,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,0.12,1,0,NaN,NaN
PSU,166,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.413,1,1,0.22699999999999998,1,0,NaN,NaN
PSU,166,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.276,1,1,0.5539999999999999,1,0,NaN,NaN
PSU,166,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.413,1,1,0.017000000000000015,1,0,NaN,NaN
PSU,167,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.494,1,1,0.196,1,0,NaN,NaN
PSU,167,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.573,1,1,0.017000000000000015,1,0,NaN,NaN
PSU,167,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.244,1,1,0.04600000000000004,1,0,NaN,NaN
PSU,167,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.782,1,1,-0.198,0,0,NaN,NaN
PSU,167,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.295,1,1,0.295,1,0,NaN,NaN
PSU,167,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.255,1,1,0.33499999999999996,1,0,NaN,NaN
PSU,167,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.056999999999999995,1,1,0.5329999999999999,1,0,NaN,NaN
PSU,167,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.07500000000000001,1,1,0.21500000000000002,1,0,NaN,NaN
PSU,167,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.39399999999999996,1,1,0.196,1,0,NaN,NaN
PSU,167,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.21500000000000002,1,1,0.21500000000000002,1,0,NaN,NaN
PSU,169,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.395,1,1,0.395,1,0,NaN,NaN
PSU,169,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,169,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.33,1,1,0.33,1,0,NaN,NaN
PSU,169,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.24,1,0,NaN,NaN
PSU,169,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,169,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.23000000000000004,1,0,NaN,NaN
PSU,169,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,169,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.2700000000000001,1,1,0.33,1,0,NaN,NaN
PSU,169,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.21,1,0,NaN,NaN
PSU,169,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.3635,1,1,0.0665,1,0,NaN,NaN
PSU,173,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.4445,1,1,0.34550000000000003,1,0,NaN,NaN
PSU,173,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,173,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.27999999999999997,1,1,0.27999999999999997,1,0,NaN,NaN
PSU,173,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.24,1,0,NaN,NaN
PSU,173,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,173,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.23000000000000004,1,0,NaN,NaN
PSU,173,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,173,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.2700000000000001,1,1,0.33,1,0,NaN,NaN
PSU,173,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.21,1,0,NaN,NaN
PSU,173,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.21500000000000002,1,1,0.21500000000000002,1,0,NaN,NaN
PSU,180,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.25,1,1,0.25,1,0,NaN,NaN
PSU,180,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.13699999999999996,1,1,0.45299999999999996,1,0,NaN,NaN
PSU,180,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.355,1,1,0.355,1,0,NaN,NaN
PSU,180,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.24,1,0,NaN,NaN
PSU,180,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.32,1,1,0.32,1,0,NaN,NaN
PSU,180,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.38,1,0,NaN,NaN
PSU,180,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.5329999999999999,1,1,0.21699999999999997,1,0,NaN,NaN
PSU,180,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.413,1,1,0.22699999999999998,1,0,NaN,NaN
PSU,180,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.28,1,1,0.28,1,0,NaN,NaN
PSU,180,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.256,1,1,0.314,1,0,NaN,NaN
PSU,181,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.494,1,1,0.29600000000000004,1,0,NaN,NaN
PSU,181,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.236,1,1,0.354,1,0,NaN,NaN
PSU,181,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.10400000000000004,1,1,0.18600000000000003,1,0,NaN,NaN
PSU,181,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.514,1,1,0.07599999999999996,1,0,NaN,NaN
PSU,181,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.11600000000000005,1,1,0.474,1,0,NaN,NaN
PSU,181,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.13699999999999996,1,1,0.45299999999999996,1,0,NaN,NaN
PSU,181,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.375,1,1,0.21500000000000002,1,0,NaN,NaN
PSU,181,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.314,1,1,-0.023999999999999966,0,0,NaN,NaN
PSU,181,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.196,1,1,0.39399999999999996,1,0,NaN,NaN
PSU,181,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,-0.023999999999999966,0,1,0.314,1,0,NaN,NaN
PSU,182,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.3267,1,1,0.20779999999999998,1,0,NaN,NaN
PSU,182,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.8240999999999999,1,1,-0.2341,0,0,NaN,NaN
PSU,182,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.03270000000000001,1,1,0.25730000000000003,1,0,NaN,NaN
PSU,182,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.11729999999999996,1,1,0.47270000000000006,1,0,NaN,NaN
PSU,182,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.6822999999999999,1,1,-0.09230000000000005,0,0,NaN,NaN
PSU,182,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.2864,1,1,0.3036,1,0,NaN,NaN
PSU,182,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.5519,1,1,0.03809999999999997,1,0,NaN,NaN
PSU,182,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.261,1,1,0.029000000000000012,1,0,NaN,NaN
PSU,182,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.475,1,1,0.11499999999999999,1,0,NaN,NaN
PSU,182,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,-0.06269999999999998,0,1,0.3527,1,0,NaN,NaN
PSU,183,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.395,1,1,0.395,1,0,NaN,NaN
PSU,183,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.276,1,1,0.474,1,0,NaN,NaN
PSU,183,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.13,1,1,0.13,1,0,NaN,NaN
PSU,183,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.01999999999999999,1,1,0.03999999999999998,1,0,NaN,NaN
PSU,183,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.06999999999999998,1,1,0.06999999999999998,1,0,NaN,NaN
PSU,183,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.06999999999999998,1,1,0.08000000000000002,1,0,NaN,NaN
PSU,183,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.08999999999999997,1,1,0.01999999999999999,1,0,NaN,NaN
PSU,183,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,-0.02999999999999997,0,1,0.13,1,0,NaN,NaN
PSU,183,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.08000000000000002,1,1,0.06,1,0,NaN,NaN
PSU,183,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,-0.07999999999999996,0,1,0.07,1,0,NaN,NaN
PSU,185,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,0.0,0,0,NaN,NaN
